MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,NM,배포처
충청북도,43,청원군,43710,232770,332992,(주)보쉬전장,biz-gis.com
경상남도,48,창원시 진해구,48129,355236,185366,에스티엑스건설(주),biz-gis.com
경상북도,47,포항시 북구,47113,409055,298950,(주)디케이씨,biz-gis.com
서울특별시,11,종로구,11110,197558,451938,금호미쓰이화학(주),biz-gis.com
경상북도,47,포항시 남구,47111,413360,280003,넥스틸(주),biz-gis.com
부산광역시,26,남구,26290,388314,183882,삼보이엔씨(주),biz-gis.com
전라북도,45,전주시 덕진구,45113,212563,259732,(주)중앙건설,biz-gis.com
경상남도,48,창원시 성산구,48123,352966,190545,덴소풍성(주),biz-gis.com
경상북도,47,구미시,47190,326393,291254,한국트로닉스(주),biz-gis.com
서울특별시,11,서대문구,11410,196934,451334,사조산업(주),biz-gis.com
대구광역시,27,달서구,27290,336138,258561,평화정공(주),biz-gis.com
서울특별시,11,영등포구,11560,190587,448165,(주)롯데햄,biz-gis.com
서울특별시,11,강남구,11680,203017,444168,한솔라이팅(주),biz-gis.com
서울특별시,11,서초구,11650,202138,444438,(주)인터파크아이엔티,biz-gis.com
서울특별시,11,영등포구,11560,192876,447303,일신방직(주),biz-gis.com
서울특별시,11,강남구,11680,203833,442221,(주)다이소아성산업,biz-gis.com
부산광역시,26,해운대구,26350,393530,188441,(주)한토알이디,biz-gis.com
전라남도,46,나주시,46170,173645,169367,남양건설(주),biz-gis.com
충청남도,44,천안시 서북구,44133,209600,369905,에스티에스반도체통신(주),biz-gis.com
서울특별시,11,강남구,11680,205439,445854,(주)에이디티캡스,biz-gis.com
서울특별시,11,중구,11140,197860,451754,(주)조선일보사,biz-gis.com
충청북도,43,청주시 흥덕구,43113,239675,349693,한국네슬레(주),biz-gis.com
강원도,42,홍천군,42720,259916,460587,(주)대명레저산업,biz-gis.com
울산광역시,31,남구,31140,413249,223140,성진지오텍(주),biz-gis.com
서울특별시,11,용산구,11170,197607,448718,(주)크라운제과,biz-gis.com
충청북도,43,청주시 흥덕구,43113,240071,350703,충청에너지서비스(주),biz-gis.com
서울특별시,11,강남구,11680,204695,446908,아이에스동서(주),biz-gis.com
서울특별시,11,강남구,11680,202852,444118,(주)사노피아벤티스코리아,biz-gis.com
서울특별시,11,종로구,11110,200028,452234,(주)삼양제넥스,biz-gis.com
인천광역시,28,계양구,28245,173948,446915,(주)금강,biz-gis.com
서울특별시,11,종로구,11110,198502,452475,대성산업가스(주),biz-gis.com
서울특별시,11,송파구,11710,209036,445898,(주)마이스터,biz-gis.com
서울특별시,11,강서구,11500,182744,452344,한국공항(주),biz-gis.com
서울특별시,11,중구,11140,197631,450219,카디프생명보험(주),biz-gis.com
서울특별시,11,종로구,11110,198204,452346,국민비투멘(주),biz-gis.com
서울특별시,11,마포구,11440,193875,449734,(주)이랜드,biz-gis.com
경기도,41,용인시 수지구,41465,208809,425780,(주)현대에프앤지,biz-gis.com
충청북도,43,진천군,43750,243586,375171,서한산업(주),biz-gis.com
경기도,41,안산시 단원구,41273,180896,422195,대덕지디에스(주),biz-gis.com
서울특별시,11,송파구,11710,211083,444473,한솔씨에스엔(주),biz-gis.com
경기도,41,이천시,41500,247677,421257,디아지오코리아(주),biz-gis.com
경기도,41,안양시 동안구,41173,194840,431917,(주)케이티렌탈,biz-gis.com
경상남도,48,김해시,48250,373998,194836,(주)엘에스네트웍스,biz-gis.com
서울특별시,11,중구,11140,197614,450801,알씨아이파이낸셜서비스코리아(주),biz-gis.com
경상남도,48,김해시,48250,362318,195526,하이에어코리아(주),biz-gis.com
서울특별시,11,영등포구,11560,193232,446951,케이비투자증권(주),biz-gis.com
인천광역시,28,연수구,28185,169407,431496,한국단자공업(주),biz-gis.com
경상북도,47,구미시,47190,327247,290667,에쓰이에이치에프코리아(주),biz-gis.com
경상남도,48,창원시 성산구,48123,352110,190073,한화테크엠(주),biz-gis.com
서울특별시,11,서초구,11650,200210,442200,(주)케이티디에스,biz-gis.com
경상북도,47,안동시,47170,352665,340025,대원석유(주),biz-gis.com
경기도,41,안산시 단원구,41273,180055,422612,(주)서원,biz-gis.com
경상남도,48,창원시 성산구,48123,352872,190672,지엠비코리아(주),biz-gis.com
대전광역시,30,서구,30170,233208,315603,(주)케이티씨에스,biz-gis.com
경기도,41,안산시 단원구,41273,179340,424492,(주)에스아이플렉스,biz-gis.com
서울특별시,11,마포구,11440,195358,448948,(주)동서,biz-gis.com
대구광역시,27,달서구,27290,336190,260890,(주)평화발레오,biz-gis.com
서울특별시,11,마포구,11440,195866,449638,한국엠에스디(주),biz-gis.com
대구광역시,27,북구,27230,341723,267178,에스엘(주),biz-gis.com
서울특별시,11,종로구,11110,198351,451919,한국유리공업(주),biz-gis.com
전라북도,45,군산시,45130,166245,274376,백광산업(주),biz-gis.com
경기도,41,용인시 수지구,41465,208566,425837,(주)국도개발,biz-gis.com
서울특별시,11,강남구,11680,202973,446342,비엠더블유파이낸셜서비스코리아(주),biz-gis.com
서울특별시,11,종로구,11110,198376,452083,한국스탠다드차타드금융지주(주),biz-gis.com
경상북도,47,경주시,47130,404624,273147,(주)성호기업,biz-gis.com
부산광역시,26,중구,26110,385825,180868,인터지스(주),biz-gis.com
서울특별시,11,양천구,11470,188573,447200,페트로코리아(주),biz-gis.com
서울특별시,11,영등포구,11560,192775,446611,(주)케이티스,biz-gis.com
서울특별시,11,강남구,11680,202026,444998,(주)유성티엔에스,biz-gis.com
경기도,41,성남시 분당구,41135,209929,430706,솔브레인(주),biz-gis.com
서울특별시,11,서초구,11650,199371,443987,이수건설(주),biz-gis.com
전라남도,46,여수시,46130,266929,150006,오리온엔지니어드카본즈(주),biz-gis.com
서울특별시,11,영등포구,11560,192820,447260,무진전자(주),biz-gis.com
경기도,41,평택시,41220,194661,390859,오뚜기라면(주),biz-gis.com
서울특별시,11,구로구,11530,189983,443571,애경산업(주),biz-gis.com
서울특별시,11,용산구,11170,200420,448320,(주)다음커뮤니케이션,biz-gis.com
강원도,42,강릉시,42150,377326,456036,라파즈한라시멘트(주),biz-gis.com
전라남도,46,순천시,46150,245847,167202,성창이엔씨(주),biz-gis.com
경상북도,47,구미시,47190,323199,291117,(주)케이이씨,biz-gis.com
경상남도,48,양산시,48330,384529,207814,쿠쿠홈시스(주),biz-gis.com
경기도,41,이천시,41500,243705,416329,(주)케이알산업,biz-gis.com
서울특별시,11,동작구,11590,193176,443378,바이엘코리아(주),biz-gis.com
서울특별시,11,동작구,11590,192805,443834,율촌화학(주),biz-gis.com
서울특별시,11,영등포구,11560,189804,446428,하이비지니스로지스틱스(주),biz-gis.com
서울특별시,11,강남구,11680,202806,443195,(주)케이티네트웍스,biz-gis.com
서울특별시,11,중구,11140,198201,451219,오덱(주),biz-gis.com
경상남도,48,창원시 성산구,48123,349030,191102,현대메티아(주),biz-gis.com
서울특별시,11,중구,11140,197813,450455,에스케이텔링크(주),biz-gis.com
서울특별시,11,중구,11140,197622,450926,대한제분(주),biz-gis.com
경기도,41,성남시 분당구,41135,210804,431282,(주)케이티테크,biz-gis.com
경상북도,47,포항시 남구,47111,414353,279875,(주)흥화,biz-gis.com
서울특별시,11,종로구,11110,198730,452925,(주)옥산유통,biz-gis.com
부산광역시,26,영도구,26200,389116,178330,미창석유공업(주),biz-gis.com
경기도,41,시흥시,41390,174678,427813,기보스틸(주),biz-gis.com
인천광역시,28,연수구,28185,168951,432598,대우조선해양건설(주),biz-gis.com
서울특별시,11,종로구,11110,197712,451939,창명해운(주),biz-gis.com
서울특별시,11,강남구,11680,205340,445356,소니서플라이체인솔루션즈코리아(주),biz-gis.com
대구광역시,27,남구,27200,341891,261377,(주)경동사,biz-gis.com
서울특별시,11,영등포구,11560,192876,447303,예스이십사(주),biz-gis.com
서울특별시,11,용산구,11170,196319,447977,대원씨티에스(주),biz-gis.com
서울특별시,11,강남구,11680,204987,445021,(주)에이비비코리아,biz-gis.com
서울특별시,11,마포구,11440,195572,448934,이지석유(주),biz-gis.com
서울특별시,11,중구,11140,197796,450255,씨제이(주),biz-gis.com
충청남도,44,아산시,44200,206215,371055,(주)경신전선,biz-gis.com
경기도,41,오산시,41370,203940,410318,씨에스유통(주),biz-gis.com
충청남도,44,아산시,44200,207961,366752,위니아만도(주),biz-gis.com
경상남도,48,양산시,48330,384333,210102,동아타이어공업(주),biz-gis.com
서울특별시,11,종로구,11110,197408,451919,(주)엘지생명과학,biz-gis.com
부산광역시,26,강서구,26440,366645,179528,(주)태웅,biz-gis.com
서울특별시,11,중구,11140,197375,451033,(주)중앙일보사,biz-gis.com
경기도,41,시흥시,41390,174678,427813,태림포장공업(주),biz-gis.com
부산광역시,26,중구,26110,385873,181045,(주)디섹,biz-gis.com
경기도,41,성남시 분당구,41135,209499,433414,(주)유라엘텍,biz-gis.com
경기도,41,의정부시,41150,204286,470873,경기저축은행(주),biz-gis.com
경기도,41,안산시 단원구,41273,178873,423481,(주)포스코에이에스티,biz-gis.com
서울특별시,11,강남구,11680,204859,445232,(주)리홈,biz-gis.com
서울특별시,11,금천구,11545,189378,441909,로옴세미컨덕터코리아(주),biz-gis.com
서울특별시,11,동대문구,11230,206256,452483,(주)개성약품,biz-gis.com
서울특별시,11,금천구,11545,189473,441484,지에스넥스테이션(주),biz-gis.com
서울특별시,11,종로구,11110,200028,452234,삼양화성(주),biz-gis.com
전라남도,46,여수시,46130,260058,145663,케이피엑스화인케미칼(주),biz-gis.com
서울특별시,11,강남구,11680,204069,444786,(주)우전앤한단,biz-gis.com
충청남도,44,천안시 서북구,44133,211217,365852,범양건영(주),biz-gis.com
인천광역시,28,서구,28260,170320,443004,동화상협(주),biz-gis.com
충청북도,43,청원군,43710,236258,356281,(주)파워로직스,biz-gis.com
서울특별시,11,영등포구,11560,190485,446651,하나씨이엔씨(주),biz-gis.com
대전광역시,30,대덕구,30230,236965,317641,(주)우성사료,biz-gis.com
부산광역시,26,강서구,26440,368709,178296,(주)오리엔탈정공,biz-gis.com
경기도,41,안성시,41550,223953,385606,(주)신흥정밀,biz-gis.com
서울특별시,11,강남구,11680,205011,444888,(주)도화엔지니어링,biz-gis.com
부산광역시,26,북구,26320,381468,190197,광신석유(주),biz-gis.com
서울특별시,11,종로구,11110,197479,452163,대보인터내셔널쉬핑(주),biz-gis.com
서울특별시,11,강남구,11680,202852,444118,(주)한독약품,biz-gis.com
경기도,41,용인시 수지구,41465,209176,426193,(주)온세텔레콤,biz-gis.com
경상북도,47,구미시,47190,327432,291128,(주)델코,biz-gis.com
서울특별시,11,송파구,11710,208731,445905,(주)한화갤러리아,biz-gis.com
서울특별시,11,금천구,11545,190181,441619,(주)에스지세계물산,biz-gis.com
서울특별시,11,서초구,11650,203827,441731,(주)동원홈푸드,biz-gis.com
서울특별시,11,종로구,11110,198730,452925,(주)삼양인터내셔날,biz-gis.com
경기도,41,의왕시,41430,197359,427712,(주)시몬느,biz-gis.com
서울특별시,11,중구,11140,198343,451738,동국산업(주),biz-gis.com
부산광역시,26,동래구,26260,389736,193348,하이투자증권(주),biz-gis.com
인천광역시,28,연수구,28185,169350,431202,송도국제화복합단지개발(주),biz-gis.com
부산광역시,26,부산진구,26230,387693,185345,부산교통공사,biz-gis.com
경기도,41,안양시 만안구,41171,194621,431451,인탑스(주),biz-gis.com
전라남도,46,화순군,46790,199181,173473,금광기업(주),biz-gis.com
경기도,41,안산시 단원구,41273,180674,422553,(주)신창전기,biz-gis.com
경상북도,47,경산시,47290,364612,264481,(주)에스에이치비,biz-gis.com
서울특별시,11,서초구,11650,202491,443538,아주산업(주),biz-gis.com
서울특별시,11,송파구,11710,210003,446043,한미홀딩스(주),biz-gis.com
부산광역시,26,금정구,26410,389659,196968,(주)동아지질,biz-gis.com
울산광역시,31,울주군,31710,411703,218138,(주)티씨티,biz-gis.com
대전광역시,30,동구,30110,239378,316967,에이케이켐텍(주),biz-gis.com
서울특별시,11,양천구,11470,188572,447305,티센크루프엘리베이터코리아(주),biz-gis.com
전라북도,45,군산시,45130,161411,272258,(주)청우테크,biz-gis.com
서울특별시,11,중구,11140,197623,450540,동양매직(주),biz-gis.com
울산광역시,31,울주군,31710,414283,214684,무림피앤피(주),biz-gis.com
서울특별시,11,종로구,11110,197558,451938,금호폴리켐(주),biz-gis.com
충청남도,44,천안시 서북구,44133,209600,369905,비케이엘씨디(주),biz-gis.com
서울특별시,11,서초구,11650,198951,441479,(주)사조대림,biz-gis.com
대구광역시,27,달성군,27710,331366,249702,(주)이수페타시스,biz-gis.com
경기도,41,평택시,41220,186619,385904,동명스틸(주),biz-gis.com
울산광역시,31,울주군,31710,410265,223430,삼성비피화학(주),biz-gis.com
서울특별시,11,송파구,11710,210431,443465,(주)제일상호저축은행,biz-gis.com
서울특별시,11,영등포구,11560,190834,447978,디에이치엘글로벌포워딩코리아(주),biz-gis.com
경기도,41,수원시 팔달구,41115,202764,417913,한라산업개발(주),biz-gis.com
대전광역시,30,대덕구,30230,236522,318974,제일사료(주),biz-gis.com
충청남도,44,아산시,44200,190511,368120,현대엠시트(주),biz-gis.com
충청남도,44,서산시,44210,143196,388458,현대스틸산업(주),biz-gis.com
경기도,41,안산시 단원구,41273,181222,423622,태평양물산(주),biz-gis.com
부산광역시,26,강서구,26440,369430,177714,(주)대한금속,biz-gis.com
서울특별시,11,강남구,11680,202993,445998,동양물산기업(주),biz-gis.com
서울특별시,11,구로구,11530,190344,442637,(주)신세계아이앤씨,biz-gis.com
경상북도,47,구미시,47190,324491,289377,(주)케이에이치바텍,biz-gis.com
대구광역시,27,달서구,27290,336815,260592,삼익티에이치케이(주),biz-gis.com
서울특별시,11,강남구,11680,203705,445917,(주)신일건업,biz-gis.com
경기도,41,시흥시,41390,174678,427813,인지컨트롤스(주),biz-gis.com
서울특별시,11,강남구,11680,202098,444827,(주)에이치케이저축은행,biz-gis.com
광주광역시,29,동구,29110,193598,180769,남선석유(주),biz-gis.com
경기도,41,안양시 만안구,41171,190434,433774,(주)노루페인트,biz-gis.com
경기도,41,군포시,41410,194938,430314,서진산업(주),biz-gis.com
서울특별시,11,종로구,11110,199752,452470,보령제약(주),biz-gis.com
경기도,41,성남시 분당구,41135,210704,431204,한솔이엠이(주),biz-gis.com
강원도,42,강릉시,42150,378497,457132,한라엔컴(주),biz-gis.com
서울특별시,11,서대문구,11410,196754,450839,전방(주),biz-gis.com
서울특별시,11,강남구,11680,202814,442957,더클래스효성(주),biz-gis.com
충청남도,44,아산시,44200,203962,366625,존슨콘트롤즈오토모티브코리아(주),biz-gis.com
경기도,41,안산시 단원구,41273,180601,423519,대원산업(주),biz-gis.com
서울특별시,11,마포구,11440,195183,449129,(주)디에이치엘코리아,biz-gis.com
서울특별시,11,강남구,11680,202469,446328,구산토건(주),biz-gis.com
전라북도,45,익산시,45140,200026,272632,일진머티리얼즈(주),biz-gis.com
서울특별시,11,중구,11140,198181,451809,씨티그룹글로벌마켓증권(주),biz-gis.com
울산광역시,31,울주군,31710,413782,216356,(주)세진중공업,biz-gis.com
서울특별시,11,송파구,11710,209357,444701,신라교역(주),biz-gis.com
서울특별시,11,관악구,11620,192779,442113,신성반도체(주),biz-gis.com
경기도,41,수원시 장안구,41111,199141,421897,주택관리공단(주),biz-gis.com
서울특별시,11,영등포구,11560,193060,446654,한국투자금융지주(주),biz-gis.com
경상남도,48,창원시 성산구,48123,352702,189842,대림자동차공업(주),biz-gis.com
광주광역시,29,광산구,29200,182216,190363,부국철강(주),biz-gis.com
경기도,41,평택시,41220,197275,394013,한국알박(주),biz-gis.com
경기도,41,용인시 기흥구,41463,209261,420537,(주)마니커,biz-gis.com
충청북도,43,청주시 흥덕구,43113,238033,348902,(주)신영대농개발,biz-gis.com
서울특별시,11,금천구,11545,189699,441229,(주)모뉴엘,biz-gis.com
부산광역시,26,부산진구,26230,387784,185177,(주)윈스틸,biz-gis.com
광주광역시,29,광산구,29200,181775,187460,(주)연호전자,biz-gis.com
경기도,41,화성시,41590,187830,408808,한미약품(주),biz-gis.com
서울특별시,11,강남구,11680,203229,444415,한국닌텐도(주),biz-gis.com
서울특별시,11,광진구,11215,208403,448163,동아건설산업(주),biz-gis.com
인천광역시,28,남동구,28200,172792,431957,기전산업(주),biz-gis.com
서울특별시,11,종로구,11110,197558,451938,아시아나아이디티(주),biz-gis.com
인천광역시,28,남동구,28200,172335,433144,(주)한국축산의희망서울사료,biz-gis.com
전라북도,45,익산시,45140,197656,271736,광전자(주),biz-gis.com
서울특별시,11,서초구,11650,200869,442750,(주)한독모터스,biz-gis.com
서울특별시,11,서초구,11650,201161,443029,광동제약(주),biz-gis.com
서울특별시,11,강남구,11680,203508,443553,패션그룹형지(주),biz-gis.com
강원도,42,원주시,42130,281701,426912,요진건설산업(주),biz-gis.com
경기도,41,안산시 단원구,41273,180559,424557,(주)삼보컴퓨터,biz-gis.com
서울특별시,11,영등포구,11560,193391,446873,대한방직(주),biz-gis.com
서울특별시,11,강남구,11680,202742,443163,(주)이노션,biz-gis.com
서울특별시,11,종로구,11110,197408,451919,(주)더페이스샵,biz-gis.com
경기도,41,수원시 영통구,41117,205456,417181,(주)이라이콤,biz-gis.com
인천광역시,28,부평구,28237,175284,446651,대우자동차판매(주),biz-gis.com
경기도,41,수원시 팔달구,41115,202958,417738,우리파이낸셜(주),biz-gis.com
서울특별시,11,구로구,11530,188201,443918,강남도시가스(주),biz-gis.com
경상북도,47,구미시,47190,324842,291188,(주)메르디안솔라앤디스플레이,biz-gis.com
서울특별시,11,종로구,11110,200006,452380,한국씨티그룹캐피탈(주),biz-gis.com
서울특별시,11,서초구,11650,202422,443716,하나캐피탈(주),biz-gis.com
인천광역시,28,남동구,28200,172529,433130,(주)대창스틸,biz-gis.com
경기도,41,성남시 분당구,41135,208882,433282,(주)농수산홈쇼핑,biz-gis.com
서울특별시,11,강남구,11680,202869,445258,케어캠프(주),biz-gis.com
울산광역시,31,북구,31200,412410,239845,대양석유(주),biz-gis.com
인천광역시,28,동구,28140,168403,442425,대주중공업(주),biz-gis.com
경상북도,47,포항시 남구,47111,413769,275600,(주)삼원강재,biz-gis.com
경상남도,48,창원시 진해구,48129,362619,181346,삼보산업(주),biz-gis.com
경기도,41,화성시,41590,206043,414417,한양이엔지(주),biz-gis.com
서울특별시,11,중구,11140,197621,450356,메르세데스벤츠파이낸셜서비스코리아(주),biz-gis.com
경기도,41,성남시 중원구,41133,214235,436765,코리아니켈(주),biz-gis.com
서울특별시,11,서초구,11650,203191,440127,모토로라코리아(주),biz-gis.com
부산광역시,26,강서구,26440,368640,179144,현진소재(주),biz-gis.com
서울특별시,11,금천구,11545,190560,440925,명화공업(주),biz-gis.com
전라북도,45,전주시 덕진구,45113,209086,261550,태전약품판매(주),biz-gis.com
서울특별시,11,서초구,11650,202670,443059,델인터내셔널(주),biz-gis.com
서울특별시,11,강남구,11680,203324,444097,아세아시멘트(주),biz-gis.com
서울특별시,11,송파구,11710,211147,445511,(주)약진통상,biz-gis.com
경기도,41,안산시 단원구,41273,181686,423221,영풍전자(주),biz-gis.com
서울특별시,11,중구,11140,197622,450926,대한사료(주),biz-gis.com
인천광역시,28,부평구,28237,174117,446218,(주)인켈,biz-gis.com
서울특별시,11,강남구,11680,205132,445580,(주)엘에스,biz-gis.com
서울특별시,11,종로구,11110,197958,451918,(주)동아일보사,biz-gis.com
인천광역시,28,부평구,28237,172241,441292,린나이코리아(주),biz-gis.com
인천광역시,28,연수구,28185,167718,430011,베르나바이오텍코리아(주),biz-gis.com
충청남도,44,연기군,44730,219699,355778,코리아오토글라스(주),biz-gis.com
충청북도,43,청원군,43710,236834,354695,미래나노텍(주),biz-gis.com
경기도,41,평택시,41220,207552,390781,(주)경동나비엔,biz-gis.com
서울특별시,11,마포구,11440,194974,448119,금호전기(주),biz-gis.com
서울특별시,11,동대문구,11230,205734,451638,신성약품(주),biz-gis.com
서울특별시,11,강남구,11680,204744,444843,(주)동부한농,biz-gis.com
서울특별시,11,강남구,11680,205132,445580,엘에스메탈(주),biz-gis.com
경기도,41,안산시 단원구,41273,180207,423375,남양공업(주),biz-gis.com
서울특별시,11,중구,11140,198748,451681,남성해운(주),biz-gis.com
경기도,41,안양시 동안구,41173,196378,432502,티이씨건설(주),biz-gis.com
서울특별시,11,영등포구,11560,193568,446758,(주)코스콤,biz-gis.com
경기도,41,이천시,41500,243115,416791,하이디스테크놀로지(주),biz-gis.com
경기도,41,평택시,41220,193322,394496,(주)바오스,biz-gis.com
부산광역시,26,금정구,26410,392128,192783,(주)삼원약품,biz-gis.com
대구광역시,27,서구,27170,339223,264208,경창산업(주),biz-gis.com
서울특별시,11,영등포구,11560,193228,446845,에이치엠씨투자증권(주),biz-gis.com
서울특별시,11,성북구,11290,202952,456164,삼양식품(주),biz-gis.com
서울특별시,11,영등포구,11560,192775,446611,이트레이드증권(주),biz-gis.com
서울특별시,11,강남구,11680,204040,446982,구찌그룹코리아(주),biz-gis.com
부산광역시,26,금정구,26410,394297,195802,동일고무벨트(주),biz-gis.com
서울특별시,11,영등포구,11560,191383,446097,(주)경방,biz-gis.com
서울특별시,11,종로구,11110,198459,452340,(주)모토닉,biz-gis.com
부산광역시,26,사하구,26380,378601,175527,금강공업(주),biz-gis.com
경기도,41,과천시,41290,199146,436059,(주)삼안,biz-gis.com
서울특별시,11,강남구,11680,202700,443497,에이제이렌터카(주),biz-gis.com
대구광역시,27,달성군,27710,332481,249409,(주)남선알미늄,biz-gis.com
대전광역시,30,대덕구,30230,236548,318203,(주)동양강철,biz-gis.com
충청북도,43,청주시 상당구,43111,243723,348817,(주)원건설,biz-gis.com
충청북도,43,청원군,43710,237250,333737,오비맥주(주),biz-gis.com
경기도,41,김포시,41570,175025,457521,(주)예건씨엠,biz-gis.com
서울특별시,11,종로구,11110,199681,452278,더케이손해보험(주),biz-gis.com
대구광역시,27,동구,27140,347182,264330,(주)기안디앤씨,biz-gis.com
경기도,41,시흥시,41390,174678,427813,(주)삼립식품,biz-gis.com
서울특별시,11,서대문구,11410,197170,451123,홍원제지(주),biz-gis.com
광주광역시,29,광산구,29200,181559,188723,한국알프스(주),biz-gis.com
서울특별시,11,동대문구,11230,204932,451350,도이치모터스(주),biz-gis.com
부산광역시,26,금정구,26410,390405,195960,(주)엠앤브이,biz-gis.com
서울특별시,11,강남구,11680,203168,444180,(주)이베이옥션,biz-gis.com
인천광역시,28,중구,28110,151757,438495,롯데디에프글로벌(주),biz-gis.com
경기도,41,안산시 단원구,41273,179651,422279,신대양제지(주),biz-gis.com
서울특별시,11,송파구,11710,211168,444553,(주)퍼시스,biz-gis.com
울산광역시,31,북구,31200,414312,233688,엔브이에이치코리아(주),biz-gis.com
충청남도,44,아산시,44200,203066,373657,하나마이크론(주),biz-gis.com
광주광역시,29,동구,29110,191989,183593,금호종합금융(주),biz-gis.com
경기도,41,안산시 단원구,41273,178612,423192,에스에스씨피(주),biz-gis.com
경상남도,48,김해시,48250,367697,205834,대창단조(주),biz-gis.com
경기도,41,부천시 소사구,41197,184656,440284,케이지케미칼(주),biz-gis.com
서울특별시,11,강남구,11680,203324,444097,아세아제지(주),biz-gis.com
충청북도,43,청원군,43710,237476,355730,에이지씨디스플레이글라스오창(주),biz-gis.com
서울특별시,11,마포구,11440,195775,449300,효성굿스프링스(주),biz-gis.com
충청남도,44,천안시 서북구,44133,210789,373942,연이정보통신(주),biz-gis.com
서울특별시,11,영등포구,11560,193023,447431,(주)인희,biz-gis.com
서울특별시,11,서초구,11650,201505,442503,삼광유리(주),biz-gis.com
서울특별시,11,종로구,11110,200038,452179,에스알에스코리아(주),biz-gis.com
전라북도,45,전주시 덕진구,45113,214571,261553,전북도시가스(주),biz-gis.com
경기도,41,안산시 단원구,41273,179227,424370,태양금속공업(주),biz-gis.com
서울특별시,11,금천구,11545,189723,441921,(주)대성엘텍,biz-gis.com
경상남도,48,창원시 성산구,48123,350648,191065,경남스틸(주),biz-gis.com
부산광역시,26,부산진구,26230,385091,185553,건설화학공업(주),biz-gis.com
서울특별시,11,성동구,11200,205300,449367,케이투코리아(주),biz-gis.com
충청북도,43,진천군,43750,239054,378363,청호나이스(주),biz-gis.com
부산광역시,26,연제구,26470,389006,188501,(주)아이피케이,biz-gis.com
경상남도,48,양산시,48330,384844,209073,고려강선(주),biz-gis.com
경기도,41,화성시,41590,190437,403830,(주)디엠에스,biz-gis.com
부산광역시,26,남구,26290,390690,181007,한국쉘석유(주),biz-gis.com
전라남도,46,장성군,46880,180066,199923,우미건설(주),biz-gis.com
대전광역시,30,유성구,30200,236516,324532,(주)실리콘웍스,biz-gis.com
서울특별시,11,서초구,11650,203269,441690,광혁건설(주),biz-gis.com
서울특별시,11,강남구,11680,203743,444550,홈플러스(주),biz-gis.com
서울특별시,11,영등포구,11560,193254,446704,교보증권(주),biz-gis.com
서울특별시,11,강남구,11680,203168,444180,(주)이베이지마켓,biz-gis.com
서울특별시,11,강남구,11680,202606,444110,에르고다음다이렉트손해보험(주),biz-gis.com
경기도,41,화성시,41590,184277,412278,월드건설(주),biz-gis.com
