,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,NM
423,서울특별시,11,마포구,11440,303738,551325,성산새싹유치원
424,서울특별시,11,마포구,11440,307280,550312,성화유치원
425,서울특별시,11,마포구,11440,307222,550291,정님유치원
426,서울특별시,11,마포구,11440,306742,549674,태영유치원
427,서울특별시,11,마포구,11440,303083,551344,홍익유치원
428,서울특별시,11,마포구,11440,303817,552014,꿈터유치원
429,서울특별시,11,마포구,11440,304718,551615,마포대진유치원
430,서울특별시,11,마포구,11440,304758,550579,배영유치원
431,서울특별시,11,마포구,11440,307251,550648,서울연희유치원
432,서울특별시,11,마포구,11440,303743,552248,서일유치원
433,서울특별시,11,마포구,11440,301365,553718,월드유치원
434,서울특별시,11,마포구,11440,304741,551760,홍익대학교사범대학부속유치원
435,서울특별시,11,양천구,11470,297632,546215,계상유치원
436,서울특별시,11,양천구,11470,296332,549137,광영유치원
437,서울특별시,11,양천구,11470,297554,547529,다솜유치원
438,서울특별시,11,양천구,11470,298087,547683,대한유치원
439,서울특별시,11,양천구,11470,300142,550227,동연유치원
440,서울특별시,11,양천구,11470,299950,550304,등등 유치원
441,서울특별시,11,양천구,11470,299903,549994,등촌유치원
442,서울특별시,11,양천구,11470,301051,549844,레인보우유치원
443,서울특별시,11,양천구,11470,296879,549389,바자울유치원
444,서울특별시,11,양천구,11470,297304,548268,사슴유치원
445,서울특별시,11,양천구,11470,297119,547164,상아유치원
446,서울특별시,11,양천구,11470,297154,546827,샘터유치원
447,서울특별시,11,양천구,11470,298896,546060,서울신기초등학교병설유치원
448,서울특별시,11,양천구,11470,296785,548117,서울신원초등학교병설유치원
449,서울특별시,11,양천구,11470,299537,547441,서울양목초등학교병설유치원
450,서울특별시,11,양천구,11470,300456,548777,서울영도초등학교병설유치원
451,서울특별시,11,양천구,11470,300881,549237,서울월촌초등학교병설유치원
452,서울특별시,11,양천구,11470,300881,549237,서울월촌초등학교병설유치원
453,서울특별시,11,양천구,11470,298102,546260,서울장수초병설유치원
454,서울특별시,11,양천구,11470,300141,549205,성보유치원
455,서울특별시,11,양천구,11470,297044,549382,세진유치원
456,서울특별시,11,양천구,11470,300672,546407,세화유치원
457,서울특별시,11,양천구,11470,297667,546708,솔밭 유치원
458,서울특별시,11,양천구,11470,300360,549951,신목유치원
459,서울특별시,11,양천구,11470,298790,546142,신예유치원
460,서울특별시,11,양천구,11470,298830,547382,신정유치원
461,서울특별시,11,양천구,11470,300491,548570,아란유치원
462,서울특별시,11,양천구,11470,300232,549155,양동유치원
463,서울특별시,11,양천구,11470,297743,546988,양서유치원
464,서울특별시,11,양천구,11470,300172,549729,왕자미술학원
465,서울특별시,11,양천구,11470,299478,547514,유리
466,서울특별시,11,양천구,11470,296868,547398,이화유치원
467,서울특별시,11,양천구,11470,300461,548334,카도릭
468,서울특별시,11,양천구,11470,299191,547696,튼튼유치원
469,서울특별시,11,양천구,11470,301684,548626,한서유치원
470,서울특별시,11,양천구,11470,299908,546013,경성유치원
471,서울특별시,11,양천구,11470,301138,549198,수영유치원
472,서울특별시,11,양천구,11470,298023,547348,신일유치원
473,서울특별시,11,양천구,11470,301367,549384,해림유치원
474,서울특별시,11,양천구,11470,300366,549598,효성유치원
475,서울특별시,11,강서구,11500,298607,550172,강서유치원
476,서울특별시,11,강서구,11500,295127,552105,공항제일유치원
477,서울특별시,11,강서구,11500,296218,552679,국제유치원
478,서울특별시,11,강서구,11500,295403,551901,금성 유치원
479,서울특별시,11,강서구,11500,299233,551714,대붕유치원
480,서울특별시,11,강서구,11500,299582,548584,대유유치원
481,서울특별시,11,강서구,11500,298500,550374,동그라미
482,서울특별시,11,강서구,11500,298413,551458,등촌이화유치원
483,서울특별시,11,강서구,11500,299425,550977,등촌제일유치원
484,서울특별시,11,강서구,11500,298465,551648,등현유치원
485,서울특별시,11,강서구,11500,299562,550411,미도유치원
486,서울특별시,11,강서구,11500,294777,552716,미래유치원
487,서울특별시,11,강서구,11500,296197,550667,미래클유치원
488,서울특별시,11,강서구,11500,294933,552370,방화이화유치원
489,서울특별시,11,강서구,11500,299271,548391,새싹유치원
490,서울특별시,11,강서구,11500,298012,548418,새화곡유치원
491,서울특별시,11,강서구,11500,294930,552777,서강유치원
492,서울특별시,11,강서구,11500,298621,552068,서울공진초등학교병설유치원
493,서울특별시,11,강서구,11500,295785,551736,서울공항초등학교병설유치원
494,서울특별시,11,강서구,11500,297510,550526,서울내발산초등학교병설유치원
495,서울특별시,11,강서구,11500,300463,550880,서울염경초등학교병설유치원
496,서울특별시,11,강서구,11500,295880,553376,서울정곡초등학교병설유치원
497,서울특별시,11,강서구,11500,298349,549331,서울화일초등학교병설유치원
498,서울특별시,11,강서구,11500,298001,549191,선미유치원
499,서울특별시,11,강서구,11500,297450,548696,선화유치원
500,서울특별시,11,강서구,11500,297544,548408,수미유치원
501,서울특별시,11,강서구,11500,298352,552662,신세기유치원
502,서울특별시,11,강서구,11500,298487,548264,신영유치원
503,서울특별시,11,강서구,11500,295281,553701,아람유치원
504,서울특별시,11,강서구,11500,297616,550341,아이파크예원유치원
505,서울특별시,11,강서구,11500,298322,549141,예은유치원
506,서울특별시,11,강서구,11500,296747,550805,예일유치원
507,서울특별시,11,강서구,11500,295340,551265,예지유치원
508,서울특별시,11,강서구,11500,295525,553153,우람유치원
509,서울특별시,11,강서구,11500,298159,552762,우리곰유치원
510,서울특별시,11,강서구,11500,299032,548716,우일유치원
511,서울특별시,11,강서구,11500,297890,550982,우현유치원
512,서울특별시,11,강서구,11500,299079,552058,장미유치원
513,서울특별시,11,강서구,11500,298961,552180,진일유치원
514,서울특별시,11,강서구,11500,298066,549516,참조은
515,서울특별시,11,강서구,11500,295116,553449,한나유치원
516,서울특별시,11,강서구,11500,297032,550186,홍신유치원
517,서울특별시,11,강서구,11500,298270,549711,화곡유치원
518,서울특별시,11,강서구,11500,298099,550057,문성유치원
519,서울특별시,11,강서구,11500,299409,551808,유니유치원
520,서울특별시,11,강서구,11500,296927,549788,윤서
521,서울특별시,11,구로구,11530,299105,543883,개봉샛별
522,서울특별시,11,구로구,11530,301968,543122,꿀벌유치원
523,서울특별시,11,구로구,11530,297611,544559,나비유치원
524,서울특별시,11,구로구,11530,302319,543449,다솔유치원
525,서울특별시,11,구로구,11530,301793,543782,도현유치원
526,서울특별시,11,구로구,11530,296483,543713,동정성모 유치원
527,서울특별시,11,구로구,11530,299241,543935,목원유치원
528,서울특별시,11,구로구,11530,299202,543802,미림유치원
529,서울특별시,11,구로구,11530,300906,544017,바니유치원
530,서울특별시,11,구로구,11530,299245,543642,서울개봉초병설유치원
531,서울특별시,11,구로구,11530,301320,543469,서울남유치원
532,서울특별시,11,구로구,11530,298038,545318,서울매봉초등학교병설유치원
533,서울특별시,11,구로구,11530,301881,545345,서울미래초병설유치원
534,서울특별시,11,구로구,11530,301130,545536,서울신미림초등학교병설유치원
535,서울특별시,11,구로구,11530,298186,545326,서울아람유치원
536,서울특별시,11,구로구,11530,297576,544264,성지미술학원
537,서울특별시,11,구로구,11530,302237,545167,세희유치원
538,서울특별시,11,구로구,11530,300935,543598,신도유치원
539,서울특별시,11,구로구,11530,301483,543047,영일유치원
540,서울특별시,11,구로구,11530,298703,543802,은별유치원
541,서울특별시,11,구로구,11530,297797,543855,일신유치원
542,서울특별시,11,구로구,11530,297873,544394,준희유치원
543,서울특별시,11,구로구,11530,296169,543446,해길유치원
544,서울특별시,11,구로구,11530,297839,544758,혜원유치원
545,서울특별시,11,구로구,11530,297608,544743,동부유치원
546,서울특별시,11,구로구,11530,300867,545604,사랑유치원
547,서울특별시,11,구로구,11530,295616,544324,예쁨유치원
548,서울특별시,11,구로구,11530,299604,544287,정훈유치원
549,서울특별시,11,금천구,11545,302914,540805,독산유치원
550,서울특별시,11,금천구,11545,302989,542209,동산유치원
551,서울특별시,11,금천구,11545,304320,539353,동일유치원
552,서울특별시,11,금천구,11545,302821,539275,럭키유치원
553,서울특별시,11,금천구,11545,303113,541296,무지개미술학원
554,서울특별시,11,금천구,11545,303592,542202,미성
555,서울특별시,11,금천구,11545,303408,538765,서울국악유치원
556,서울특별시,11,금천구,11545,302095,541143,서울두산초등학교병설유치원
557,서울특별시,11,금천구,11545,304157,539509,서울탑동유치원
558,서울특별시,11,금천구,11545,303435,542512,양지유치원
559,서울특별시,11,금천구,11545,304550,538970,운현유치원
560,서울특별시,11,금천구,11545,303179,539096,조형
561,서울특별시,11,금천구,11545,301820,539958,한신유치원
562,서울특별시,11,금천구,11545,304105,539604,백상유치원
563,서울특별시,11,금천구,11545,302900,540024,세나유치원
564,서울특별시,11,금천구,11545,302250,541961,시내유치원
565,서울특별시,11,금천구,11545,304524,539424,예림유치원
566,서울특별시,11,영등포구,11560,303046,545835,돈보스꼬유치원
567,서울특별시,11,영등포구,11560,304022,545478,동천유치원
568,서울특별시,11,영등포구,11560,303683,545614,명신
569,서울특별시,11,영등포구,11560,304040,544563,새나유치원
570,서울특별시,11,영등포구,11560,302114,547694,서울당중초등학교병설유치원
571,서울특별시,11,영등포구,11560,303009,544630,서울도신초등학교병설유치원
572,서울특별시,11,영등포구,11560,302829,546193,서울영등포초등학교병설유치원
573,서울특별시,11,영등포구,11560,303174,543345,서울영림초등학교병설유치원
574,서울특별시,11,영등포구,11560,303304,547387,서울영중초등학교병설유치원
575,서울특별시,11,영등포구,11560,303040,545211,성락유치원
576,서울특별시,11,영등포구,11560,304794,545333,성모유치원(대방동)
577,서울특별시,11,영등포구,11560,303727,544940,성미유치원
578,서울특별시,11,영등포구,11560,304319,545631,성민유치원
579,서울특별시,11,영등포구,11560,302989,545595,성심유치원
580,서울특별시,11,영등포구,11560,304131,545374,신길에덴 유치원
581,서울특별시,11,영등포구,11560,304664,546242,신길유치원
582,서울특별시,11,영등포구,11560,304404,546336,신라 유치원
583,서울특별시,11,영등포구,11560,302588,548991,양평유치원
584,서울특별시,11,영등포구,11560,306404,547121,여의도유치원
585,서울특별시,11,영등포구,11560,305719,547243,여의유치원
586,서울특별시,11,영등포구,11560,304462,545769,연화유치원
587,서울특별시,11,영등포구,11560,302977,545361,우성유치원
588,서울특별시,11,영등포구,11560,302795,547529,은하유치원
589,서울특별시,11,영등포구,11560,302826,544324,정은유치원
590,서울특별시,11,영등포구,11560,301772,547242,청은유치원
591,서울특별시,11,영등포구,11560,305993,546707,침례유치원
592,서울특별시,11,영등포구,11560,302552,545387,큰나무유치원
593,서울특별시,11,영등포구,11560,302696,545128,파란나라유치원
594,서울특별시,11,영등포구,11560,302964,545035,파랑새유치원
595,서울특별시,11,영등포구,11560,303645,544200,평강유치원
596,서울특별시,11,영등포구,11560,302287,549231,한신혜원유치원
597,서울특별시,11,영등포구,11560,303391,547929,한영유치원
598,서울특별시,11,영등포구,11560,302647,543978,대림유치원
599,서울특별시,11,영등포구,11560,306249,547027,성요셉유치원
600,서울특별시,11,영등포구,11560,303337,545977,성지유치원
601,서울특별시,11,영등포구,11560,303438,548197,영중유치원
602,서울특별시,11,영등포구,11560,302695,548370,평화유치원
603,서울특별시,11,동작구,11590,305427,544483,강남미술학원
604,서울특별시,11,동작구,11590,307330,545110,강남유치원
605,서울특별시,11,동작구,11590,307899,546058,노량진교회유치원
606,서울특별시,11,동작구,11590,309929,542648,동그라미유치원
607,서울특별시,11,동작구,11590,308287,545696,명수유치원
608,서울특별시,11,동작구,11590,307991,543987,무지개 유치원
609,서울특별시,11,동작구,11590,306705,545718,벧엘유치원
610,서울특별시,11,동작구,11590,304805,544570,사랑유치원
611,서울특별시,11,동작구,11590,307527,544893,상도유치원
612,서울특별시,11,동작구,11590,306875,544466,상아유치원
613,서울특별시,11,동작구,11590,308702,543430,서울신남성초등학교병설유치원
614,서울특별시,11,동작구,11590,308172,545095,서울은로초등학교병설유치원
615,서울특별시,11,동작구,11590,308172,545095,서울은로초등학교병설유치원
616,서울특별시,11,동작구,11590,308844,545572,소망유치원
617,서울특별시,11,동작구,11590,308531,543492,송림유치원
618,서울특별시,11,동작구,11590,307321,545520,아이사랑미술학원
619,서울특별시,11,동작구,11590,305865,544490,애광유치원
620,서울특별시,11,동작구,11590,303565,543566,양문유치원
621,서울특별시,11,동작구,11590,305528,545735,열림유치원
622,서울특별시,11,동작구,11590,309093,545480,예림유치원
623,서울특별시,11,동작구,11590,304014,544281,요요유치원
624,서울특별시,11,동작구,11590,307183,545708,장아유치원
625,서울특별시,11,동작구,11590,305312,544514,정현유치원
626,서울특별시,11,동작구,11590,307857,545457,중앙대부속유치원
627,서울특별시,11,동작구,11590,308860,543678,총신대학교 부속 유치원
628,서울특별시,11,동작구,11590,304452,544311,태성유치원
629,서울특별시,11,동작구,11590,309904,543399,하랑유치원
630,서울특별시,11,동작구,11590,309047,545276,한가람유치원
631,서울특별시,11,동작구,11590,306568,544250,행복유치원
632,서울특별시,11,동작구,11590,306780,545637,동아유치원
633,서울특별시,11,동작구,11590,303698,543490,메가파워예능미술학원
634,서울특별시,11,동작구,11590,306560,544871,밤비니지니어스상도미술학원
635,서울특별시,11,동작구,11590,306469,544906,성모유치원
636,서울특별시,11,관악구,11620,304233,543064,건영유치원
637,서울특별시,11,관악구,11620,304707,540373,꿈나라유치원
638,서울특별시,11,관악구,11620,306692,543012,나랑유치원
639,서울특별시,11,관악구,11620,307030,542778,남서울유치원
640,서울특별시,11,관악구,11620,305489,542394,동산유치원
641,서울특별시,11,관악구,11620,307917,542809,동원유치원
642,서울특별시,11,관악구,11620,305422,543731,리틀 아이스쿨
643,서울특별시,11,관악구,11620,305278,540912,명성유치원
644,서울특별시,11,관악구,11620,306624,543133,배꽃유치원
645,서울특별시,11,관악구,11620,307649,542104,백설유치원
646,서울특별시,11,관악구,11620,307402,543581,새소슬유치원
647,서울특별시,11,관악구,11620,309345,541874,새싹유치원
648,서울특별시,11,관악구,11620,306733,542577,서울관악초등학교병설유치원
649,서울특별시,11,관악구,11620,304403,541337,서울난곡초등학교병설유치원
650,서울특별시,11,관악구,11620,308021,542821,서울봉천초등학교병설유치원
651,서울특별시,11,관악구,11620,306521,541182,서울삼성초등학교병설유치원
652,서울특별시,11,관악구,11620,306646,541673,서울신성초등학교병설유치원
653,서울특별시,11,관악구,11620,305753,540603,서울신우유치원
654,서울특별시,11,관악구,11620,307877,542616,서울원당초등학교병설유치원
655,서울특별시,11,관악구,11620,307853,543338,서울유치원
656,서울특별시,11,관악구,11620,307877,542616,서울원당초등학교병설유치원
657,서울특별시,11,관악구,11620,307853,543338,서울유치원
658,서울특별시,11,관악구,11620,306706,543286,서울은천초등학교병설유치원
659,서울특별시,11,관악구,11620,306456,541893,성도유치원
660,서울특별시,11,관악구,11620,304241,541999,성아미술학원
661,서울특별시,11,관악구,11620,305579,542009,송이유치원
662,서울특별시,11,관악구,11620,305399,543052,신지유치원
663,서울특별시,11,관악구,11620,304699,541846,애동유치원
664,서울특별시,11,관악구,11620,309426,541997,영재미술학원
665,서울특별시,11,관악구,11620,305276,543571,예모듬미술학원
666,서울특별시,11,관악구,11620,305537,542430,예삐미술학원
667,서울특별시,11,관악구,11620,305746,543402,원유치원
668,서울특별시,11,관악구,11620,308229,543502,은비유치원
669,서울특별시,11,관악구,11620,308596,541969,은아유치원
670,서울특별시,11,관악구,11620,308520,542384,종인유치원
671,서울특별시,11,관악구,11620,304050,543176,크레파스미술학원
672,서울특별시,11,관악구,11620,304095,542359,한별유치원
673,서울특별시,11,관악구,11620,306856,543551,해슬아유치원
674,서울특별시,11,관악구,11620,308084,543853,현대유치원
675,서울특별시,11,관악구,11620,305140,542896,성화미술학원
676,서울특별시,11,관악구,11620,304682,541651,신림유치원
677,서울특별시,11,관악구,11620,306475,542184,영그림방미술학원
678,서울특별시,11,관악구,11620,307092,543092,예대미술학원
679,서울특별시,11,관악구,11620,308584,541812,예일미술학원
680,서울특별시,11,관악구,11620,306187,543348,천사들의합창미술학원
681,서울특별시,11,관악구,11620,304676,542930,초록미술학원
682,서울특별시,11,서초구,11650,314212,543740,꿈나라유치원
683,서울특별시,11,서초구,11650,312251,543152,동우유치원
684,서울특별시,11,서초구,11650,313373,544250,동화유치원
685,서울특별시,11,서초구,11650,311294,545221,반포성모유치원
686,서울특별시,11,서초구,11650,312993,545363,반포자이유치원
687,서울특별시,11,서초구,11650,310763,543453,새순유치원
688,서울특별시,11,서초구,11650,310990,544993,서울반포초등학교병설유치원
689,서울특별시,11,서초구,11650,310653,543266,서울방배초등학교병설유치원
690,서울특별시,11,서초구,11650,310819,544239,서울서래초등학교병설유치원
691,서울특별시,11,서초구,11650,313263,544703,서울원명초등학교병설유치원
692,서울특별시,11,서초구,11650,313263,544703,서울원명초등학교병설유치원
693,서울특별시,11,서초구,11650,313694,543843,석문유치원
694,서울특별시,11,서초구,11650,312869,545968,신반포중앙유치원
695,서울특별시,11,서초구,11650,314356,542051,양재천사유치원
696,서울특별시,11,서초구,11650,313175,544497,여나유치원
697,서울특별시,11,서초구,11650,311815,542322,영유유치원
698,서울특별시,11,서초구,11650,313831,543890,우정유치원
699,서울특별시,11,서초구,11650,311794,542362,육영유치원
700,서울특별시,11,서초구,11650,314336,543220,천사유치원
701,서울특별시,11,서초구,11650,312753,546426,하나유치원
702,서울특별시,11,서초구,11650,312198,545675,한신유치원
703,서울특별시,11,서초구,11650,311409,542537,새성민유치원
704,서울특별시,11,서초구,11650,311400,545236,영생유치원
705,서울특별시,11,강남구,11680,315235,546354,강남유치원
706,서울특별시,11,강남구,11680,317048,542847,개포동유치원
707,서울특별시,11,강남구,11680,318070,543020,경기유치원
708,서울특별시,11,강남구,11680,316082,543165,남부유치원
709,서울특별시,11,강남구,11680,316249,543913,도곡렉슬유치원
710,서울특별시,11,강남구,11680,318091,543321,돌샘유치원
711,서울특별시,11,강남구,11680,315286,543586,럭키유치원
712,서울특별시,11,강남구,11680,318018,543113,서울개포유치원
713,서울특별시,11,강남구,11680,314105,545560,서울논현초등학교병설유치원
714,서울특별시,11,강남구,11680,317427,545010,서울대현초등학교병설유치원
715,서울특별시,11,강남구,11680,320755,543566,서울수서초등학교병설유치원
716,서울특별시,11,강남구,11680,314666,543844,서울역삼초등학교병설유치원
717,서울특별시,11,강남구,11680,316070,547595,성요셉유치원
718,서울특별시,11,강남구,11680,314098,546952,세리유치원
719,서울특별시,11,강남구,11680,321060,543183,소망유치원
720,서울특별시,11,강남구,11680,318689,543748,신아유치원
721,서울특별시,11,강남구,11680,319062,542852,신우주 유치원
722,서울특별시,11,강남구,11680,316514,546560,영동제일유치원
723,서울특별시,11,강남구,11680,317455,542539,원일유치원
724,서울특별시,11,강남구,11680,318426,543964,이화유치원
725,서울특별시,11,강남구,11680,317702,542840,진성유치원
726,서울특별시,11,강남구,11680,315799,544078,청운교회부설유치원
727,서울특별시,11,강남구,11680,316045,541958,초원유치원
728,서울특별시,11,강남구,11680,318908,542825,푸른유치원
729,서울특별시,11,강남구,11680,319803,543766,하늘빛유치원
730,서울특별시,11,강남구,11680,316098,541879,환두레키즈미술학원
731,서울특별시,11,강남구,11680,315707,542990,그림유치원
732,서울특별시,11,강남구,11680,316979,544333,묘동유치원
733,서울특별시,11,강남구,11680,320487,543148,반디유치원
734,서울특별시,11,강남구,11680,314906,545916,성결유치원
735,서울특별시,11,강남구,11680,317204,542790,신양유치원
736,서울특별시,11,강남구,11680,318405,543573,일원유치원
737,서울특별시,11,송파구,11710,319237,545036,푸른솔 미술학원
738,서울특별시,11,송파구,11710,323538,544819,그림유치원
739,서울특별시,11,송파구,11710,322606,545422,그림터미술학원
740,서울특별시,11,송파구,11710,321299,545439,기린유치원
741,서울특별시,11,송파구,11710,322968,543329,꼬마예술인마을미술학원
742,서울특별시,11,송파구,11710,323711,543735,꿈나무미술학원
743,서울특별시,11,송파구,11710,318342,545478,꿈밭유치원
744,서울특별시,11,송파구,11710,324949,544204,동삼유치원
745,서울특별시,11,송파구,11710,322014,547772,동화나라유치원
746,서울특별시,11,송파구,11710,319782,545345,디딤돌미술학원
747,서울특별시,11,송파구,11710,323827,546526,리아유치원
748,서울특별시,11,송파구,11710,323409,543786,밀알유치원
749,서울특별시,11,송파구,11710,322865,542522,별나라
750,서울특별시,11,송파구,11710,320813,545352,불광유치원
751,서울특별시,11,송파구,11710,323283,543533,삼성유치원
752,서울특별시,11,송파구,11710,320194,544691,상아유치원
753,서울특별시,11,송파구,11710,321560,545497,새반디미술학원
754,서울특별시,11,송파구,11710,322275,544416,샛별유치원
755,서울특별시,11,송파구,11710,321305,544569,서울가락초등학교병설유치원
756,서울특별시,11,송파구,11710,323006,545291,서울거여초등학교병설유치원
757,서울특별시,11,송파구,11710,323623,546617,서울세륜초등학교병설유치원
758,서울특별시,11,송파구,11710,320168,545525,서울송전초등학교병설유치원
759,서울특별시,11,송파구,11710,320206,546100,서울신천초등학교병설유치원
760,서울특별시,11,송파구,11710,319589,546144,서울잠신초등학교병설유치원
761,서울특별시,11,송파구,11710,319001,546229,서울잠일초등학교병설유치원
762,서울특별시,11,송파구,11710,321207,544895,석촌유치원
763,서울특별시,11,송파구,11710,322603,545519,송파예원유치원
764,서울특별시,11,송파구,11710,324391,543959,송파홍익가족미술학원
765,서울특별시,11,송파구,11710,321959,546375,수정유치원
766,서울특별시,11,송파구,11710,322155,545110,시연유치원
767,서울특별시,11,송파구,11710,320241,545068,신홍익가족미술학원
768,서울특별시,11,송파구,11710,323590,542552,아이코리아부속새세대유치원
769,서울특별시,11,송파구,11710,324726,543280,아주유치원
770,서울특별시,11,송파구,11710,322091,545764,애림유치원
771,서울특별시,11,송파구,11710,324731,544501,양무리
772,서울특별시,11,송파구,11710,322334,544241,열린미술학원
773,서울특별시,11,송파구,11710,324071,544692,오렌지유치원
774,서울특별시,11,송파구,11710,321788,547844,우일유치원
775,서울특별시,11,송파구,11710,322935,543692,은선유치원
776,서울특별시,11,송파구,11710,323006,545291,의명유치원
777,서울특별시,11,송파구,11710,320711,546571,장미유치원
778,서울특별시,11,송파구,11710,320679,544939,정원유치원
779,서울특별시,11,송파구,11710,322165,545728,정일유치원
780,서울특별시,11,송파구,11710,323354,543981,제일무궁화유치원
781,서울특별시,11,송파구,11710,323527,545178,초록나라유치원
782,서울특별시,11,송파구,11710,321989,545348,푸른꿈유치원
783,서울특별시,11,송파구,11710,322027,548738,한가람유치원
784,서울특별시,11,송파구,11710,322316,547830,현대
785,서울특별시,11,송파구,11710,319979,545038,홍익가족미술학원
786,서울특별시,11,송파구,11710,324545,543548,꿀벌유치원
787,서울특별시,11,송파구,11710,325424,544441,새생명미술학원
788,서울특별시,11,송파구,11710,323330,545114,새선화미술학원
789,서울특별시,11,송파구,11710,322474,548690,샤론미술학원
790,서울특별시,11,송파구,11710,323532,542969,송파유정유치원
791,서울특별시,11,송파구,11710,324726,543742,슬기그림나라
792,서울특별시,11,송파구,11710,319478,545374,신애유치원
793,서울특별시,11,송파구,11710,324577,543973,신예원 미술학원
794,서울특별시,11,송파구,11710,324592,543727,예원미술학원
795,서울특별시,11,송파구,11710,322486,545005,예은유치원
796,서울특별시,11,송파구,11710,322315,545988,우주미술학원
797,서울특별시,11,송파구,11710,319700,545666,잠실밀알유치원
798,서울특별시,11,송파구,11710,323725,543926,혜림유치원
799,서울특별시,11,강동구,11740,325421,549897,가람유치원
800,서울특별시,11,강동구,11740,326769,550183,고덕유치원
801,서울특별시,11,강동구,11740,326774,550754,고일유치원
802,서울특별시,11,강동구,11740,323215,549537,구강사유치원
803,서울특별시,11,강동구,11740,324366,548665,그리새유치원
804,서울특별시,11,강동구,11740,325269,550495,근화유치원
805,서울특별시,11,강동구,11740,323638,549612,꼬마피카소미술학원
806,서울특별시,11,강동구,11740,325403,549922,녹원유치원
807,서울특별시,11,강동구,11740,324161,548035,둔촌유치원
808,서울특별시,11,강동구,11740,327051,550166,둘리유치원
809,서울특별시,11,강동구,11740,326899,550314,리라미술학원
810,서울특별시,11,강동구,11740,325378,551185,명덕유치원
811,서울특별시,11,강동구,11740,326726,550394,색동유치원
812,서울특별시,11,강동구,11740,326060,551062,서울강덕초등학교병설유치원
813,서울특별시,11,강동구,11740,324814,550388,서울고명초등학교병설유치원
814,서울특별시,11,강동구,11740,324587,548791,서울길동초등학교병설유치원
815,서울특별시,11,강동구,11740,324388,550524,서울명일유치원
816,서울특별시,11,강동구,11740,324116,546996,서울위례초등학교병설유치원
817,서울특별시,11,강동구,11740,323145,550352,서울유치원
818,서울특별시,11,강동구,11740,324116,546996,서울위례초등학교병설유치원
819,서울특별시,11,강동구,11740,323145,550352,서울유치원
820,서울특별시,11,강동구,11740,326706,550081,선아유치원
821,서울특별시,11,강동구,11740,326793,551161,성보나유치원
822,서울특별시,11,강동구,11740,323445,547797,송원유치원
823,서울특별시,11,강동구,11740,323488,550194,연세유치원
824,서울특별시,11,강동구,11740,322954,550361,예슬유치원
825,서울특별시,11,강동구,11740,324432,548749,예크유치원
826,서울특별시,11,강동구,11740,323486,549645,오송유치원
827,서울특별시,11,강동구,11740,323748,550751,유봉유치원
828,서울특별시,11,강동구,11740,323633,547436,유정유치원
829,서울특별시,11,강동구,11740,325254,550215,은새유치원
830,서울특별시,11,강동구,11740,323365,549739,자람유치원
831,서울특별시,11,강동구,11740,322952,547964,준현유치원
832,서울특별시,11,강동구,11740,323388,549182,천호유치원
833,서울특별시,11,강동구,11740,324804,549114,한성유치원
834,서울특별시,11,강동구,11740,325755,549930,한영중고병설한영유치원
835,서울특별시,11,강동구,11740,323497,550684,한울유치원
836,서울특별시,11,강동구,11740,324351,550837,돌샘유치원
837,서울특별시,11,강동구,11740,324859,549295,반석유치원
838,서울특별시,11,강동구,11740,323108,548431,예홍아이 미술학원
839,서울특별시,11,강동구,11740,323918,549102,천동제일미술학원
840,서울특별시,11,강동구,11740,324727,549449,코끼리미술학원
841,서울특별시,11,강동구,11740,323343,547656,큰별미술학원
842,서울특별시,11,강동구,11740,323448,550171,한길미술학원
843,서울특별시,11,강동구,11740,323031,549720,한나미술학원
844,서울특별시,11,강동구,11740,324000,549317,화랑유치원
