,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,X_AXIS,Y_AXIS,SCHOOL_NM
296,서울특별시,11,은평구,11380,302640,554205,서울수색초등학교
297,서울특별시,11,은평구,11380,305022,554198,충암초등학교
298,서울특별시,11,서대문구,11410,306850,554153,서울고은초등학교
299,서울특별시,11,마포구,11440,301394,554330,서울하늘초등학교
300,서울특별시,11,서대문구,11410,305565,553992,명지초등학교
301,서울특별시,11,성북구,11290,313382,553839,서울동신초등학교
302,서울특별시,11,은평구,11380,303444,553915,서울증산초등학교
303,서울특별시,11,중랑구,11260,320408,553698,서울면중초등학교
304,서울특별시,11,동대문구,11230,314645,553727,서울종암초등학교
305,서울특별시,11,서대문구,11410,305774,553795,서울홍연초등학교
306,서울특별시,11,종로구,11110,313101,553691,서울명신초등학교
307,서울특별시,11,강서구,11500,295112,553754,서울삼정초등학교
308,서울특별시,11,동대문구,11230,317709,553517,서울배봉초등학교
309,서울특별시,11,동대문구,11230,316861,553541,서울전곡초등학교
310,서울특별시,11,서대문구,11410,304628,553611,서울연가초등학교
311,서울특별시,11,마포구,11440,301454,553651,서울상지초등학교
312,서울특별시,11,종로구,11110,310584,553520,서울재동초등학교
313,서울특별시,11,서대문구,11410,307598,553531,서울안산초등학교
314,서울특별시,11,동대문구,11230,317308,553401,서울전동초등학교
315,서울특별시,11,성북구,11290,313947,553444,대광초등학교
316,서울특별시,11,동대문구,11230,318559,553312,은석초등학교
317,서울특별시,11,서대문구,11410,303723,553403,서울북가좌초등학교
318,서울특별시,11,중랑구,11260,319647,553175,서울면남초등학교
319,서울특별시,11,종로구,11110,308943,553279,서울매동초등학교
320,서울특별시,11,강서구,11500,295875,553371,서울정곡초등학교
321,서울특별시,11,마포구,11440,302344,553224,서울상암초등학교
322,서울특별시,11,종로구,11110,313139,553135,서울창신초등학교
323,서울특별시,11,동대문구,11230,314429,553036,서울용두초등학교
324,서울특별시,11,강서구,11500,295491,553252,서울치현초등학교
325,서울특별시,11,종로구,11110,310820,553086,운현초등학교
326,서울특별시,11,종로구,11110,310782,552979,서울교동초등학교
327,서울특별시,11,동대문구,11230,316690,552883,서울전농초등학교
328,서울특별시,11,중랑구,11260,319239,552852,서울중곡초등학교
329,서울특별시,11,종로구,11110,308362,552937,서울독립문초등학교
330,서울특별시,11,동대문구,11230,318338,552820,서울장평초등학교
331,서울특별시,11,동대문구,11230,315690,552733,서울신답초등학교
332,서울특별시,11,종로구,11110,312122,552727,서울효제초등학교
333,서울특별시,11,동대문구,11230,317580,552609,서울동답초등학교
334,서울특별시,11,종로구,11110,313414,552633,서울숭신초등학교
335,서울특별시,11,마포구,11440,303446,552651,서울신북초등학교
336,서울특별시,11,강서구,11500,297689,552596,서울양천초등학교
337,서울특별시,11,동대문구,11230,316769,552244,서울답십리초등학교
338,서울특별시,11,서대문구,11410,306008,552415,서울연희초등학교
339,서울특별시,11,성동구,11200,315008,552296,서울동명초등학교
340,서울특별시,11,강서구,11500,294799,552490,서울방화초등학교
341,서울특별시,11,강서구,11500,295736,552445,서울송화초등학교
342,서울특별시,11,중구,11140,309624,552347,서울덕수초등학교
343,서울특별시,11,서대문구,11410,308598,552315,서울금화초등학교
344,서울특별시,11,성동구,11200,315613,552166,서울마장초등학교
345,서울특별시,11,중구,11140,313198,552127,서울광희초등학교
346,서울특별시,11,강서구,11500,298808,552228,서울탑산초등학교
347,서울특별시,11,광진구,11215,319680,552003,서울용곡초등학교
348,서울특별시,11,마포구,11440,304025,552148,서울중동초등학교
349,서울특별시,11,마포구,11440,303436,552207,서울성원초등학교
350,서울특별시,11,동대문구,11230,318211,551922,서울안평초등학교
351,서울특별시,11,광진구,11215,318903,551915,서울중마초등학교
352,서울특별시,11,서대문구,11410,308562,551942,경기초등학교
353,서울특별시,11,광진구,11215,319131,551829,서울중광초등학교
354,서울특별시,11,동대문구,11230,317287,551774,서울군자초등학교
355,서울특별시,11,중구,11140,313908,551756,서울신당초등학교
356,서울특별시,11,서대문구,11410,308827,551699,서울미동초등학교
357,서울특별시,11,서대문구,11410,307738,551766,추계초등학교
358,서울특별시,11,성동구,11200,316076,551607,서울사근초등학교
359,서울특별시,11,성동구,11200,314459,551627,서울무학초등학교
360,서울특별시,11,강서구,11500,295146,551768,서울송정초등학교
361,서울특별시,11,중구,11140,312004,551563,서울충무초등학교
362,서울특별시,11,강서구,11500,299873,551571,서울염강초등학교
363,서울특별시,11,서대문구,11410,306773,551472,이화여자대학교사범대학부속초등학교
364,서울특별시,11,중구,11140,313111,551369,서울흥인초등학교
365,서울특별시,11,성동구,11200,316615,551339,서울용답초등학교
366,서울특별시,11,강서구,11500,298930,551564,유석초등학교
367,서울특별시,11,마포구,11440,304012,551506,서울성서초등학교
368,서울특별시,11,마포구,11440,303107,551504,서울망원초등학교
369,서울특별시,11,중구,11140,310671,551340,서울남산초등학교
370,서울특별시,11,중구,11140,312828,551264,서울장충초등학교
371,서울특별시,11,서대문구,11410,307596,551281,서울북성초등학교
372,서울특별시,11,광진구,11215,319275,551030,서울용마초등학교
373,서울특별시,11,마포구,11440,303233,551207,서울동교초등학교
374,서울특별시,11,서대문구,11410,307228,551152,서울대신초등학교
375,서울특별시,11,성동구,11200,314428,551038,서울행현초등학교
376,서울특별시,11,중구,11140,313077,551135,서울청구초등학교
377,서울특별시,11,중구,11140,310765,551169,리라초등학교
378,서울특별시,11,서대문구,11410,306016,551120,서울창서초등학교
379,서울특별시,11,성동구,11200,316296,551016,한양초등학교
380,서울특별시,11,중구,11140,310715,551034,숭의초등학교
381,서울특별시,11,성동구,11200,313927,550997,서울금북초등학교
382,서울특별시,11,중구,11140,308667,550998,서울봉래초등학교
383,서울특별시,11,성동구,11200,314900,550885,서울행당초등학교
384,서울특별시,11,중구,11140,313319,550855,동산초등학교
385,서울특별시,11,강서구,11500,300480,550879,서울염경초등학교
386,서울특별시,11,마포구,11440,308015,550866,서울아현초등학교
387,서울특별시,11,마포구,11440,306511,550840,서울창천초등학교
388,서울특별시,11,마포구,11440,305209,550814,서울서교초등학교
389,서울특별시,11,성동구,11200,317972,550610,서울송원초등학교
390,서울특별시,11,광진구,11215,320549,550539,서울동의초등학교
391,서울특별시,11,마포구,11440,307358,550661,서울한서초등학교
392,서울특별시,11,강서구,11500,299652,550732,서울백석초등학교
393,서울특별시,11,마포구,11440,303983,550681,서울성산초등학교
394,서울특별시,11,강서구,11500,300174,550695,서울염창초등학교
395,서울특별시,11,광진구,11215,318281,550490,세종초등학교
396,서울특별시,11,강서구,11500,296281,550696,서울수명초등학교
397,서울특별시,11,강서구,11500,300533,550588,서울염동초등학교
398,서울특별시,11,성동구,11200,313615,550488,서울금호초등학교
399,서울특별시,11,마포구,11440,308375,550511,서울소의초등학교
400,서울특별시,11,용산구,11170,310246,550345,서울후암초등학교
401,서울특별시,11,마포구,11440,305180,550386,홍익대학교사범대학부속초등학교
402,서울특별시,11,성동구,11200,314828,550266,서울응봉초등학교
403,서울특별시,11,강서구,11500,296903,550399,서울발산초등학교
404,서울특별시,11,광진구,11215,318177,550174,서울장안초등학교
405,서울특별시,11,광진구,11215,319548,550090,경복초등학교
406,서울특별시,11,강서구,11500,298251,550246,서울우장초등학교
407,서울특별시,11,마포구,11440,306861,550118,서울용강초등학교
408,서울특별시,11,광진구,11215,320770,549964,서울광장초등학교
409,서울특별시,11,마포구,11440,305356,550094,서울서강초등학교
410,서울특별시,11,광진구,11215,319910,549886,서울광진초등학교
411,서울특별시,11,용산구,11170,308668,549974,서울청파초등학교
412,서울특별시,11,용산구,11170,309763,549934,서울삼광초등학교
413,서울특별시,11,성동구,11200,312752,549872,서울동호초등학교
414,서울특별시,11,성동구,11200,313390,549819,서울금옥초등학교
415,서울특별시,11,성동구,11200,313769,549759,서울옥수초등학교
416,서울특별시,11,마포구,11440,307773,549796,서울공덕초등학교
417,서울특별시,11,용산구,11170,310892,549682,서울용암초등학교
418,서울특별시,11,성동구,11200,317429,549516,서울성수초등학교
419,서울특별시,11,광진구,11215,320490,549498,서울양진초등학교
420,서울특별시,11,광진구,11215,318121,549509,서울화양초등학교
421,서울특별시,11,마포구,11440,306337,549627,서울신석초등학교
422,서울특별시,11,성동구,11200,316287,549398,서울경동초등학교
423,서울특별시,11,양천구,11470,300736,549646,서울양화초등학교
424,서울특별시,11,강서구,11500,298224,549624,서울화곡초등학교
425,서울특별시,11,양천구,11470,301407,549554,서울목원초등학교
426,서울특별시,11,광진구,11215,318905,549344,서울구의초등학교
427,서울특별시,11,마포구,11440,307037,549428,서울염리초등학교
428,서울특별시,11,용산구,11170,309188,549441,신광초등학교
429,서울특별시,11,강서구,11500,299467,549447,서울강명초등학교
430,서울특별시,11,강서구,11500,299608,549471,서울등마초등학교
431,서울특별시,11,성동구,11200,313212,549278,서울옥정초등학교
432,서울특별시,11,광진구,11215,320761,549116,서울광남초등학교
433,서울특별시,11,용산구,11170,308398,549234,서울금양초등학교
434,서울특별시,11,성동구,11200,315984,549117,서울경일초등학교
435,서울특별시,11,강서구,11500,298344,549354,서울화일초등학교
436,서울특별시,11,양천구,11470,300876,549246,서울월촌초등학교
437,서울특별시,11,강서구,11500,297599,549274,서울신월초등학교
438,서울특별시,11,성동구,11200,316973,549070,서울경수초등학교
439,서울특별시,11,영등포구,11560,302647,549151,서울당산초등학교
440,서울특별시,11,용산구,11170,312264,548992,서울한남초등학교
441,서울특별시,11,마포구,11440,307371,548971,서울마포초등학교
442,서울특별시,11,양천구,11470,296212,549143,서울양원초등학교
443,서울특별시,11,강서구,11500,299080,549108,서울신곡초등학교
444,서울특별시,11,양천구,11470,300331,548898,서울정목초등학교
445,서울특별시,11,광진구,11215,320001,548704,서울구남초등학교
446,서울특별시,11,광진구,11215,318852,548675,서울자양초등학교
447,서울특별시,11,용산구,11170,307557,548722,서울원효초등학교
448,서울특별시,11,용산구,11170,308728,548710,서울남정초등학교
449,서울특별시,11,양천구,11470,300460,548761,서울영도초등학교
450,서울특별시,11,용산구,11170,310746,548650,서울이태원초등학교
451,서울특별시,11,용산구,11170,309363,548601,서울용산초등학교
452,서울특별시,11,광진구,11215,317929,548450,서울신양초등학교
453,서울특별시,11,광진구,11215,318231,548438,서울동자초등학교
454,서울특별시,11,강서구,11500,297338,548645,서울월정초등학교
455,서울특별시,11,강서구,11500,298784,548433,서울신정초등학교
456,서울특별시,11,영등포구,11560,302327,548403,서울선유초등학교
457,서울특별시,11,광진구,11215,319727,548238,성동초등학교
458,서울특별시,11,용산구,11170,311493,548276,서울보광초등학교
459,서울특별시,11,영등포구,11560,302917,548270,서울당서초등학교
460,서울특별시,11,광진구,11215,319160,548053,서울성자초등학교
461,서울특별시,11,광진구,11215,319742,548007,서울양남초등학교
462,서울특별시,11,광진구,11215,318486,547936,서울신자초등학교
463,서울특별시,11,양천구,11470,296801,548118,서울신원초등학교
464,서울특별시,11,양천구,11470,300615,547776,서울목운초등학교
465,서울특별시,11,영등포구,11560,303605,547725,서울영동초등학교
466,서울특별시,11,영등포구,11560,302085,547691,서울당중초등학교
467,서울특별시,11,양천구,11470,297810,547699,서울신강초등학교
468,서울특별시,11,양천구,11470,298648,547729,서울양동초등학교
469,서울특별시,11,용산구,11170,308720,547498,서울한강초등학교
470,서울특별시,11,양천구,11470,298380,547485,서울양강초등학교
471,서울특별시,11,양천구,11470,299536,547444,서울양목초등학교
472,서울특별시,11,양천구,11470,300069,547459,서울서정초등학교
473,서울특별시,11,영등포구,11560,303304,547368,서울영중초등학교
474,서울특별시,11,영등포구,11560,306188,547280,서울여의도초등학교
475,서울특별시,11,송파구,11710,321068,547066,서울잠현초등학교
476,서울특별시,11,양천구,11470,300496,547290,서울목동초등학교
477,서울특별시,11,용산구,11170,311070,547050,서울서빙고초등학교
478,서울특별시,11,양천구,11470,299641,547051,서울신서초등학교
479,서울특별시,11,용산구,11170,309671,546911,서울신용산초등학교
480,서울특별시,11,영등포구,11560,301868,546969,서울영문초등학교
481,서울특별시,11,영등포구,11560,305000,546908,서울윤중초등학교
482,서울특별시,11,영등포구,11560,302362,546843,서울문래초등학교
483,서울특별시,11,양천구,11470,300560,546670,서울신목초등학교
484,서울특별시,11,양천구,11470,299108,546598,서울양명초등학교
485,서울특별시,11,양천구,11470,298067,546595,서울신남초등학교
486,서울특별시,11,양천구,11470,297417,546286,서울지향초등학교
487,서울특별시,11,영등포구,11560,302806,546181,서울영등포초등학교
488,서울특별시,11,구로구,11530,301443,546141,서울신도림초등학교
489,서울특별시,11,양천구,11470,298065,546234,서울장수초등학교
490,서울특별시,11,양천구,11470,300062,546053,서울은정초등학교
491,서울특별시,11,동작구,11590,306544,545984,서울노량진초등학교
492,서울특별시,11,양천구,11470,298880,546040,서울신기초등학교
493,서울특별시,11,동작구,11590,307248,545902,서울영본초등학교
494,서울특별시,11,영등포구,11560,303150,545918,서울영원초등학교
495,서울특별시,11,동작구,11590,305301,545896,서울신길초등학교
496,서울특별시,11,송파구,11710,319671,545733,서울버들초등학교
497,서울특별시,11,영등포구,11560,304551,545843,서울영신초등학교
498,서울특별시,11,동작구,11590,307685,545854,서울본동초등학교
499,서울특별시,11,영등포구,11560,303988,545791,서울우신초등학교
500,서울특별시,11,동작구,11590,305869,545757,서울영화초등학교
501,서울특별시,11,동작구,11590,308707,545667,서울흑석초등학교
502,서울특별시,11,영등포구,11560,303549,545654,서울도림초등학교
503,서울특별시,11,구로구,11530,301121,545529,서울신미림초등학교
504,서울특별시,11,동작구,11590,307645,545374,서울강남초등학교
505,서울특별시,11,구로구,11530,299117,545488,서울덕의초등학교
506,서울특별시,11,구로구,11530,301883,545338,서울미래초등학교
507,서울특별시,11,동작구,11590,308264,545357,중앙대학교사범대학부속초등학교
508,서울특별시,11,서초구,11650,311502,545196,계성초등학교
509,서울특별시,11,구로구,11530,298444,545336,서울세곡초등학교
510,서울특별시,11,구로구,11530,298038,545301,서울매봉초등학교
511,서울특별시,11,동작구,11590,308246,545102,서울은로초등학교
512,서울특별시,11,영등포구,11560,303461,545039,서울대영초등학교
513,서울특별시,11,영등포구,11560,304650,545016,서울대방초등학교
514,서울특별시,11,구로구,11530,299149,544896,서울고척초등학교
515,서울특별시,11,영등포구,11560,302582,544815,서울신영초등학교
516,서울특별시,11,동작구,11590,305173,544822,서울대림초등학교
517,서울특별시,11,동작구,11590,306820,544735,서울신상도초등학교
518,서울특별시,11,동작구,11590,306221,544745,서울상도초등학교
519,서울특별시,11,구로구,11530,301996,544704,서울신구로초등학교
520,서울특별시,11,영등포구,11560,302994,544625,서울도신초등학교
521,서울특별시,11,구로구,11530,299878,544686,서울고산초등학교
522,서울특별시,11,구로구,11530,297834,544610,서울오류초등학교
523,서울특별시,11,영등포구,11560,304118,544544,서울대길초등학교
524,서울특별시,11,구로구,11530,299901,544526,서울고원초등학교
525,서울특별시,11,송파구,11710,324144,544260,서울개롱초등학교
526,서울특별시,11,구로구,11530,301681,544437,서울구로초등학교
527,서울특별시,11,동작구,11590,304359,544304,서울보라매초등학교
528,서울특별시,11,구로구,11530,302287,544195,서울동구로초등학교
529,서울특별시,11,동작구,11590,309735,544025,서울동작초등학교
530,서울특별시,11,구로구,11530,296379,544159,서울온수초등학교
531,서울특별시,11,영등포구,11560,302926,544015,서울대동초등학교
532,서울특별시,11,구로구,11530,300509,544007,서울구일초등학교
533,서울특별시,11,영등포구,11560,303433,543861,서울신대림초등학교
534,서울특별시,11,관악구,11620,307782,543701,서울봉현초등학교
535,서울특별시,11,구로구,11530,297488,543658,서울오류남초등학교
536,서울특별시,11,관악구,11620,307070,543530,서울구암초등학교
537,서울특별시,11,관악구,11620,305572,543627,서울당곡초등학교
538,서울특별시,11,구로구,11530,299239,543646,서울개봉초등학교
539,서울특별시,11,구로구,11530,296398,543715,서울오정초등학교
540,서울특별시,11,동작구,11590,304144,543505,서울문창초등학교
541,서울특별시,11,구로구,11530,302488,543478,서울영서초등학교
542,서울특별시,11,동작구,11590,308680,543432,서울신남성초등학교
543,서울특별시,11,구로구,11530,298501,543513,서울개웅초등학교
544,서울특별시,11,동작구,11590,309556,543379,서울삼일초등학교
545,서울특별시,11,영등포구,11560,303154,543353,서울영림초등학교
546,서울특별시,11,관악구,11620,306703,543251,서울은천초등학교
547,서울특별시,11,구로구,11530,301474,543163,서울영일초등학교
548,서울특별시,11,관악구,11620,307249,543084,서울신봉초등학교
549,서울특별시,11,관악구,11620,304871,543068,서울남부초등학교
550,서울특별시,11,구로구,11530,302105,543103,서울구로남초등학교
551,서울특별시,11,동작구,11590,309623,542950,서울남성초등학교
552,서울특별시,11,관악구,11620,303759,543004,서울조원초등학교
553,서울특별시,11,관악구,11620,308013,542832,서울봉천초등학교
554,서울특별시,11,동작구,11590,308570,542798,서울행림초등학교
555,서울특별시,11,구로구,11530,298516,542967,서울개명초등학교
556,서울특별시,11,송파구,11710,323289,542622,서울장지초등학교
557,서울특별시,11,동작구,11590,309886,542728,서울남사초등학교
558,서울특별시,11,관악구,11620,307875,542609,서울원당초등학교
559,서울특별시,11,관악구,11620,306740,542578,서울관악초등학교
560,서울특별시,11,금천구,11545,302589,542324,서울가산초등학교
561,서울특별시,11,관악구,11620,303984,542286,서울미성초등학교
562,서울특별시,11,관악구,11620,304470,542194,서울난우초등학교
563,서울특별시,11,관악구,11620,305335,542236,서울신림초등학교
564,서울특별시,11,관악구,11620,308220,542078,서울인헌초등학교
565,서울특별시,11,금천구,11545,303736,542067,서울영남초등학교
566,서울특별시,11,관악구,11620,307432,542071,서울청룡초등학교
567,서울특별시,11,금천구,11545,302826,541942,서울문성초등학교
568,서울특별시,11,관악구,11620,309434,541784,서울사당초등학교
569,서울특별시,11,서초구,11650,315464,541424,서울매헌초등학교
570,서울특별시,11,관악구,11620,306170,541564,서울신성초등학교
571,서울특별시,11,금천구,11545,303649,541574,서울정심초등학교
572,서울특별시,11,관악구,11620,304391,541332,서울난곡초등학교
573,서울특별시,11,관악구,11620,306520,541190,서울삼성초등학교
574,서울특별시,11,금천구,11545,302099,541124,서울두산초등학교
575,서울특별시,11,관악구,11620,305307,541062,서울원신초등학교
576,서울특별시,11,금천구,11545,303665,541029,서울문교초등학교
577,서울특별시,11,금천구,11545,302890,540902,서울독산초등학교
578,서울특별시,11,관악구,11620,305744,540598,서울신우초등학교
579,서울특별시,11,관악구,11620,304451,540532,서울난향초등학교
580,서울특별시,11,금천구,11545,303508,540565,서울흥일초등학교
581,서울특별시,11,금천구,11545,303678,540242,서울신흥초등학교
582,서울특별시,11,금천구,11545,301871,540146,서울안천초등학교
583,서울특별시,11,금천구,11545,304009,539748,서울금천초등학교
584,서울특별시,11,금천구,11545,303306,539747,서울시흥초등학교
585,서울특별시,11,금천구,11545,304146,539497,서울탑동초등학교
586,서울특별시,11,금천구,11545,304362,539448,동광초등학교
587,서울특별시,11,금천구,11545,304297,538922,서울금동초등학교
588,서울특별시,11,금천구,11545,302798,538914,서울문백초등학교
589,서울특별시,11,금천구,11545,303299,538900,서울백산초등학교
590,서울특별시,11,금천구,11545,303564,538249,서울금산초등학교
