,구분,대여소번호,대여소명,대여소 주소,거치대수,lat,lon
0,강남구,2301, 현대고등학교 건너편,서울특별시 강남구 압구정로 134,10,325192.968147641,4154850.3394667264
1,강남구,2302, 교보타워 버스정류장(신논현역 3번출구 후면),서울특별시 강남구 봉은사로 지하 102,10,325369.6580377335,4152794.0657462603
2,강남구,2303, 논현역 7번출구,서울특별시 강남구 학동로 지하 102,15,325136.00008623826,4153457.9268618315
3,강남구,2304, 신영 ROYAL PALACE 앞,서울특별시 강남구 언주로 626,10,326407.44611614436,4153543.39697179
4,강남구,2305, MCM 본사 직영점 앞,서울특별시 강남구 언주로 734,10,326308.9703301086,4154446.176461099
5,강남구,2306, 압구정역 2번 출구 옆,서울특별시 강남구 압구정로 지하 172,30,325812.2418318086,4155176.022592176
6,강남구,2307, 압구정 한양 3차 아파트,서울특별시 강남구 압구정로 321,10,326685.4492077894,4155323.3854139447
7,강남구,2308, 압구정파출소 앞,서울특별시 강남구 압구정로 311,14,326425.4672126225,4155405.076103337
8,강남구,2309, 청담역(우리들병원 앞),서울특별시 강남구 학동로 443,10,327619.78500337,4154225.8402417735
9,강남구,2310, 청담동 맥도날드 옆(위치),서울특별시 강남구 학동로 지하 508,10,326816.7768972992,4154765.494477406
10,강남구,2311, 학동로 래미안 아파트 앞,서울특별시 강남구 학동로 지하 508,10,327054.80867331673,4154112.2503059595
11,강남구,2312, 청담역 13번 출구 앞,서울특별시 강남구 영동대로 703,10,328237.2631892398,4154399.325256641
12,강남구,2313, 금원빌딩 앞,서울특별시 강남구 도산대로 539,10,327906.4557256731,4154909.6986811394
13,강남구,2314, 청담나들목입구,서울특별시 강남구 영동대로128길 59,10,328654.85334695736,4154467.8543010233
14,강남구,2315, 봉은사역 5번출구 옆,서울특별시 강남구 봉은사로 지하 601,10,328646.2020469281,4153687.98857461
15,강남구,2316, 삼성역 8번출구,서울특별시 강남구 영동대로 502,10,328837.84268883313,4153165.307008187
16,강남구,2317, 삼성도로공원,서울특별시 강남구 영동대로112길 66,10,329099.0351556705,4153860.7161126807
17,강남구,2318, 삼성중앙역4번출구(문화센터더 리빌),서울특별시 강남구 봉은사로 531,15,328106.5652684832,4153624.6450044536
18,강남구,2319, 포스코4거리 서측(수협 삼성동 지점),서울특별시 강남구 테헤란로 435,10,328059.5464343582,4152851.89878109
19,강남구,2320, 도곡역 대치지구대 방향,서울특별시 강남구 남부순환로 지하 2814,10,328228.2462888802,4151218.945380009
20,강남구,2321, 학여울역 사거리,서울특별시 강남구 남부순환로 지하 3104,10,329340.6439847525,4151661.0531439646
21,강남구,2322, 삼성역 3번 출구,서울특별시 강남구 테헤란로 534,15,328807.49249082693,4153001.198427902
22,강남구,2323, 주식회사 오뚜기 정문 앞,서울특별시 강남구 영동대로 308,10,329156.85972791025,4152341.518288742
23,강남구,2324, 천주교 대치 2동 교회 옆,서울특별시 강남구 도곡로 540,10,329065.82751780533,4152146.4642657344
24,강남구,2325, 대치동 버거킹대치점,서울특별시 강남구 도곡로 447,10,328451.4002472727,4151960.525481528
25,강남구,2326, 대치동 삼성로,서울특별시 강남구 삼성로 350,10,328414.09437364433,4152377.125504613
26,강남구,2327, 뱅뱅사거리 랜드마크타워 앞,서울특별시 강남구 강남대로 308,15,325970.07489172276,4151113.022104673
27,강남구,2328, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,서울특별시 강남구 언주로 506,10,326988.3762084289,4152538.765342193
28,강남구,2329, 르네상스호텔사거리 역삼지하보도 2번출구,서울특별시 강남구 테헤란로 지하 156,10,327034.07088715344,4152401.38637024
29,강남구,2330, 스타벅스 앞,서울특별시 강남구 도곡로 183,10,326680.7611040884,4151281.126014256
30,강남구,2331, 동영문화센터앞,서울특별시 강남구 언주로 337,20,327148.87385929236,4151921.001108603
31,강남구,2333, 양재역 3번출구 주변,서울특별시 강남구 강남대로 240,15,326188.24607226247,4150509.684201272
32,강남구,2334, 8.삼호@ 2동 ( 간선도로),서울특별시 강남구 선릉로 지하 228,15,327253.6455486345,4151442.3809736045
33,강남구,2335, 3호선 매봉역 3번출구앞,서울특별시 강남구 남부순환로 2748,10,327313.8406920923,4150664.969216037
34,강남구,2336, 강남세브란스교차로  래미안그레이튼 104동 앞,서울특별시 강남구 선릉로 지하 228,10,327393.0184274223,4151492.438156374
35,강남구,2337, 대모산입구역 2번출구 앞,서울특별시 강남구 영동대로 101,15,329555.3956398217,4151208.1872494277
36,강남구,2339, 현대아파트 정문 앞,서울특별시 강남구 언주로 107,10,327795.45468059904,4150265.797984934
37,강남구,2340, 삼호물산버스정류장(23370) 옆,서울특별시 강남구 논현로 82,15,327152.1838546202,4149640.622316225
38,강남구,2341, 일원역 4~5번 출구 사이,서울특별시 강남구 일원로 127,10,330681.60438092507,4150212.1222989527
39,강남구,2342, 대청역 1번출구  뒤,서울특별시 강남구 개포로 623,10,330226.21939380607,4151408.70940974
40,강남구,2343, 세곡사거리 대왕파출소 앞,서울특별시 강남구 헌릉로 623,10,332656.53235519596,4148174.7868830357
41,강남구,2344, 리엔파크 2단지 앞,서울특별시 강남구 헌릉로590길 10,10,332078.334104274,4148158.010051199
42,강남구,2347, 두산건설 본사,서울특별시 강남구 언주로 726,15,326383.16382768727,4154222.387165182
43,강남구,2348, 포스코사거리(기업은행),서울특별시 강남구 테헤란로 501,10,328253.1532463194,4152917.38750241
44,강남구,2350, 래미안그레이튼102동앞,서울특별시 강남구 선릉로69길 19,10,327433.5354567346,4151556.758677899
45,강남구,2351, 청소년수련관(수영장)앞,서울특별시 강남구 광평로 144,15,331044.44422379526,4150267.7978296382
46,강남구,2352, 서울본부세관(건설회관 앞),서울특별시 강남구 언주로 721,10,326347.76541964134,4154106.6788934334
47,강남구,2353, 강남구청역 2번출구 뒤,서울특별시 강남구 학동로 342,10,326827.3857545941,4154010.196168492
48,강남구,2354, 청담역 2번출구,서울특별시 강남구 영동대로 647,5,328273.88981978083,4154310.539726775
49,강남구,2355, 삼성역 5~6번 출구 사이,서울특별시 강남구 봉은사로 524,20,328739.6621770287,4153116.932040349
50,강남구,2356, 강남구청,서울특별시 강남구 학동로 지하 346,10,327417.59622883995,4154137.6781606534
51,강남구,2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),서울특별시 강남구 언주로89길 7,15,326996.0007140448,4152356.887215224
52,강남구,2358, 구룡초사거리 (현대아파트10동 앞 ),서울특별시 강남구 개포로 303,10,327934.2170401149,4150054.5683427094
53,강남구,2359,국립국악중고교 정문 맞은편,서울특별시 강남구 논현로10길 29,10,327607.9096435814,4149419.8139733174
54,강남구,2360, 도곡1동 주민센터 교차로,서울특별시 강남구 도곡로 205,15,326852.80663577135,4151345.257810953
55,강남구,2361, 압구정역 교차로,서울특별시 강남구 신사동 580-7,10,325771.1207040765,4155146.0243200897
56,강남구,2362, 신사동 가로수길 입구,서울특별시 강남구 신사동 501-5,10,325236.5429555265,4154134.966792584
57,강남구,2364, 도산대로 렉서스 앞,서울특별시 강남구 도산대로 229 ,10,326079.69140252646,4154517.4660404045
58,강남구,2365, K+ 타워 앞,서울특별시 강남구 도산대로 333 ,15,326665.7253268651,4154733.898513291
59,강남구,2368, 도곡동 경남아파트 건너편,서울특별시 강남구 도곡동 874-1,10,326836.7537049371,4150960.728930058
60,강남구,2369, KT선릉타워,서울특별시 강남구 대치동 1011,20,327897.0193417671,4152724.3841406223
61,강남구,2370, 한티역 3번출구,서울특별시 강남구 대치동 1026,20,328002.7048966697,4151736.9005583213
62,강남구,2371, 한국우편사업진흥원,서울특별시 강남구 언주로 651,10,326350.54561453825,4153791.134955023
63,강남구,2372, 대치역 사거리,서울특별시 강남구 삼성로 156 ,10,328837.7991640891,4151491.7778393645
64,강남구,2373, 개포동역 사거리,서울특별시 강남구 개포동 181-3,20,328983.0803058424,4150909.1166888615
65,강남구,2375, 수서역 1번출구 앞,서울특별시 강남구 수서동 728,10,332110.7135107047,4150631.50976202
66,강남구,2377, 수서역 5번출구 뒤,서울특별시 강남구 수서동 724-4,10,332264.73455076443,4150571.236543003
67,강남구,2382, 역삼동 sk뷰 501동앞,서울특별시 강남구 역삼로 315-1,11,327675.1197072043,4152275.5159758907
68,강남구,2383, 보금자리정원,서울특별시 강남구 헌릉로569길 39-6,10,331523.1851965381,4148309.865151966
69,강남구,2385, 학동역,서울특별시 강남구 학동로 지하 180,10,325908.3506436293,4153711.8000224484
70,강남구,2387, 래미안강남힐즈 사거리,서울특별시 강남구 자곡로 101,10,331642.17761228443,4148987.4658246003
71,강동구,1001, 광진교 남단 사거리(디지털프라자앞),서울특별시 강동구 구천면로 171,15,334328.4503160991,4156631.6954249693
72,강동구,1002, 해공공원(천호동),서울특별시 강동구 올림픽로 702,10,334441.850376135,4157008.3979906715
73,강동구,1003, 해공도서관앞,서울특별시 강동구 올림픽로 702,20,334398.5007947098,4156864.51450721
74,강동구,1004, 삼성광나루아파트 버스정류장,서울특별시 강동구 상암로3길 77,10,334719.91063238477,4157905.311895848
75,강동구,1006, 롯데캐슬 115동앞,서울특별시 강동구 양재대로 1665,15,335954.7170384991,4158055.200781392
76,강동구,1007,암사동 선사유적지,서울특별시 강동구 올림픽로 875,16,334890.2980365653,4158536.1916385586
77,강동구,1008, 암사역 3번출구(국민은행앞),서울특별시 강동구 올림픽로 지하 776,10,334560.53557292855,4157486.6752307885
78,강동구,1009, 천호역4번출구(현대백화점),서울특별시 강동구 천호대로 지하 997,20,334276.9521760711,4156283.396437703
79,강동구,1010, 강동세무서,서울특별시 강동구 천호대로 1139,20,335516.25403514213,4155795.103345323
80,강동구,1011, LIGA 아파트 앞,서울특별시 강동구 천호대로 1120,20,335242.5296426206,4155832.7189138397
81,강동구,1012, 서울 상운차량,서울특별시 강동구 올림픽로 610,15,334139.6451474159,4155993.9773845333
82,강동구,1013, 강동구청역 1번 출입구,서울특별시 강동구 올림픽로 지하 550,15,333968.94730842044,4155414.2884527
83,강동구,1014, 강동구평생학습관앞,서울특별시 강동구 고덕로 295,15,335930.22237947956,4157598.356216744
84,강동구,1015, 샛마을 근린공원,서울특별시 강동구 구천면로 431-2,13,336307.4561477844,4157510.8767762543
85,강동구,1016, 해뜨는 주유소옆 리엔파크 109동앞,서울특별시 강동구 상일로 152,10,338469.5431785685,4158503.0493432684
86,강동구,1017, 맥도날드(길동),서울특별시 강동구 천호대로 1207,20,336121.7580545631,4155893.248581215
87,강동구,1018, 둔촌 주공 GS 맞은편,서울특별시 강동구 양재대로 1330,20,335235.08312831,4154712.855026274
88,강동구,1019, 다성이즈빌아파트(호원대 대각선 맞은편),서울특별시 강동구 성내로 91,10,334764.5431037335,4154960.1879682145
89,강동구,1020, 강동경찰서,서울특별시 강동구 성내로 57,15,334482.60922741133,4155128.418572868
90,강동구,1021, 강일동 리슈빌 빌딩앞,서울특별시 강동구 아리수로 419,15,338726.73648849083,4159042.1708579795
91,강동구,1022, 길동 사거리(초소앞),서울특별시 강동구 양재대로 1441,20,335487.02119175345,4155716.093808211
92,강동구,1023, 한국종합기술사옥 앞,서울특별시 강동구 상일동 504 ,15,338761.2707094256,4157453.974815822
93,강동구,1024,  강동구청 앞,서울특별시 성내동 546-3 ,10,334158.3909607531,4155241.5579212066
94,강동구,1025, 상일초등학교,서울특별시  상일동 440-3,10,338564.7375356264,4157091.1607577666
95,강동구,1026, 대명초교 입구 교차로,서울특별시 명일동 59,14,337092.5620063947,4157112.7009110046
96,강동구,1027, 프라자 아파트 앞,서울특별시 길동 176-3,20,336346.0177046008,4155947.2136983154
97,강동구,1028, 포레스 주상복합 빌딩,서울특별시 성내동 119-2,10,334137.93361994054,4155669.2167055747
98,강동구,1029, 롯데 시네마,서울특별시 성내동  44-1,10,334376.79396484245,4156046.4115467924
99,강동구,1030, 미호 플랜트 앞,서울특별시 성내동 478,15,334061.81167165225,4155000.389958801
100,강동구,1031, 암사동 CBIS,서울특별시 암사동 440-13,15,334817.1319154954,4158181.105979693
101,강동구,1032, 선사고등학교,서울특별시 암사동 445,20,335376.4645131178,4158267.342272169
102,강동구,1033, 고덕동 아남아파트,서울특별시 고덕동 673,10,336129.992691227,4158392.6257401602
103,강동구,1034, 고덕동 래미안 힐스테이트,서울특별시 고덕동 603,15,336672.2609271992,4158816.8410414285
104,강동구,1035, 고덕역 4번출구,서울특별시 명일동 46-5,20,337056.8450573472,4158044.147475742
105,강동구,1036, 고덕동 주양쇼핑,서울특별시 명일동 48-2,10,336875.71016000345,4157712.702984676
106,강동구,1037, 강일 6단지,서울특별시 강일동 448-2,10,339046.49879136647,4158845.8187143225
107,강동구,1038, 강일 다솜 어린이 공원,서울특별시 강일동 333-2,10,338810.96267538023,4159525.2727756524
108,강동구,1039, 고덕초등학교,서울특별시 고덕동 215,7,338177.081476142,4158717.428291859
109,강동구,1040, 강일동 에너지 마루,서울특별시 고덕동 375,15,337806.48596213595,4159381.9004823044
110,강동구,1041, 묘곡초등학교,서울특별시 고덕동 499-2,10,336891.406369679,4158511.383264949
111,강동구,1042, 강일 2.5단지 사이,서울특별시 강일동 63-20,10,339005.4814812135,4159509.729629427
112,강동구,1044, 굽은다리역,서울특별시  양재대로 1572,15,335916.3466477181,4156999.1085140225
113,강북구,1501,미아역 3번4번 출구 사이,서울특별시 강북구 도봉로 196,9,325845.46739149664,4166160.655412751
114,강북구,1503, 이디야 커피 수유역점 앞,서울특별시 강북구 도봉로 355,12,325900.45752850577,4167624.623698388
115,강북구,1504, 다이소 삼양시장점,서울특별시 강북구 삼양로 234,10,325147.3666780417,4165961.8955221423
116,강북구,1506, 강북문화예술회관,서울특별시 강북구 삼각산로 85,20,324720.7833471042,4167765.9802545924
117,강북구,1509, 서울북부수도사업소,서울특별시 강북구 한천로 935,10,326682.7779665829,4167064.137415909
118,강북구,1510, 번동주공5단지 관리사무소 앞,서울특별시 강북구 오현로25마길 27,10,326660.41835409566,4166991.338713292
119,강북구,1511, 번동 금호어울림아파트102동앞,서울특별시 강북구 오현로31길 85-7,9,326700.19109425263,4166702.5445094756
120,강북구,1512, 강북중학교 앞,서울특별시 강북구 한천로150길 67,20,325896.43909489096,4168230.719086285
121,강북구,1513, 강북구청 뒷편,서울특별시 강북구 도봉로89길 13,20,325757.315909439,4167668.7108828877
122,강북구,1514, 강북구청 사거리 버스정류소 앞,서울특별시 강북구 한천로 1009,10,326040.71309145004,4167569.1655992395
123,강북구,1515, 송천동 주민센터,서울특별시 강북구 솔샘로 284,10,325612.441097112,4165300.340060061
124,강북구,1516, 우이초등학교 후문 옆,서울특별시 강북구 삼양로99길 33,10,324941.80837808014,4167581.350622268
125,강북구,1518, SK telecom(수유직영점) 앞,서울특별시 강북구 삼양로 439,10,324975.0295730507,4168066.7694424214
126,강북구,1519, 세븐일레븐 수유장미원점 앞,서울특별시 강북구 삼양로 474,10,324932.0561671789,4168330.3333068574
127,강북구,1520, 성실교회,서울특별시 강북구 노해로 50,10,325551.77926629497,4167696.7980645695
128,강북구,1522, 월드전기조명인테리어(우이동),서울특별시 도봉구 삼양로 574,10,324700.8404619696,4169336.67242202
129,강북구,1525, 미아동 복합청사,서울특별시 강북구 솔매로49길 14,10,325866.7397544988,4166277.8796305596
130,강북구,1526, 수유동 채선당앞,서울특별시 강북구 수유동 140,8,325718.43676417245,4167901.654597062
131,강북구,1527, 미아역 1번 출구 뒤,서울특별시 강북구 미아동 194-1,10,325810.6245964688,4166300.707371878
132,강북구,1528, 삼각산동 주민센터,서울특별시 미아동 813-8,10,325309.2379555468,4164945.9442441403
133,강북구,1529, 미아동 한국전력공사,서울특별시 미아동 194-1,15,325716.3096748215,4166618.519327215
134,강북구,1530, 광산사거리,서울특별시 강북구 노해로 87 ,10,325521.3219905376,4168106.962062989
135,강북구,1531, 미아사거리 1번 출구,서울특별시 강북구 미아동 66-1,10,326149.8562827867,4164808.364107646
136,강북구,1532, 번3동 주민센터 교차로,서울특별시 강북구 번동 2-2,10,327696.3568904635,4166152.342161294
137,강북구,1533,번동 주공3 4단지 교차로,서울특별시 강북구 번동 254,10,327128.22573924,4166559.7154112337
138,강북구,1534, 북서울 꿈의 숲 동문,서울특별시 강북구 번동 105,20,327423.649639696,4165412.369898636
139,강북구,1535, 효성인텔리안 앞,서울특별시 수유동 230-7,10,325595.2263801666,4167299.5712225325
140,강북구,1536, 번동 두산위브 101동 옆,서울특별시 번동 386-17,20,326371.42422183894,4167279.808029868
141,강북구,1538, 솔밭공원역,서울특별시 강북구 삼양로 595,8,324738.50587740366,4169523.0411645407
142,강북구,1539, 4.19민주묘지역,서울특별시 강북구 삼양로 519,10,324750.8712269326,4168802.8635314708
143,강북구,1541, 삼양역,서울특별시 강북구 삼양로 263,10,325103.152535088,4166226.259930096
144,강서구,1101, 개화동상사마을종점 버스정류장,서울특별시 강서구 개화동로5길 3-8,10,305617.6111588623,4161673.7782224403
145,강서구,1102, 방화사거리 마을버스 버스정류장,서울특별시 강서구 양천로17길 6,10,306763.3229905481,4160762.2361020097
146,강서구,1103, 방화역 4번출구앞,서울특별시 강서구 금낭화로 135,10,306806.9288729043,4161158.4683947703
147,강서구,1105, 방화근린공원,서울특별시 강서구 금낭화로 176,10,306806.3104124362,4161738.7010066337
148,강서구,1106, 신방화사거리,서울특별시 강서구 방화대로 342,10,307172.0805385626,4160684.8860830516
149,강서구,1108, 공항시장역 1번출구,서울특별시 강서구 방화동로 지하 30,8,306590.9794757789,4159646.7859237236
150,강서구,1109, 공항시장역 4번출구,서울특별시 강서구 방화동로 지하 30,6,306620.10805826826,4159622.4585815216
151,강서구,1110, 공항중학교앞,서울특별시 강서구 방화대로 241,10,307126.48095486197,4159536.950976493
152,강서구,1111, 마곡엠밸리6_7단지 마곡중학교,서울특별시 강서구 마곡중앙5로 58,15,307628.8492757452,4160002.5812515575
153,강서구,1112, 마곡엠밸리4단지 정문,서울특별시 강서구 마곡서로 175,15,307895.8108629822,4160173.4782955362
154,강서구,1113, 서남환경공원 버스정류장,서울특별시 강서구 양천로 201,15,307741.63944914506,4160678.435996902
155,강서구,1114, 서남물재생센터 버스정류장,서울특별시 강서구 양천로 200,15,308039.3608021076,4160636.9002975626
156,강서구,1115, 등촌역 1번출구옆,서울특별시 강서구 공항대로59길 8,10,311325.57068351685,4158217.2805729895
157,강서구,1117, 스타벅스앞,서울특별시 강서구 공항대로 329,10,309590.40116103756,4158981.9920149026
158,강서구,1118, 증미역 3번출구뒤(등촌두산위브센티움오피스텔),서울특별시 강서구 양천로 지하 560,10,311107.68229569664,4158865.60409187
159,강서구,1119, 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),서울특별시 강서구 양천로 637,6,311638.73113343253,4158497.3786225775
160,강서구,1120, 대림경동아파트앞,서울특별시 강서구 허준로 121,10,310468.0909407914,4159738.164156851
161,강서구,1121, 가양레포츠센터앞,서울특별시 강서구 양천로61길 101,15,311370.8967452949,4159083.657448962
162,강서구,1122, 황금내근린공원,서울특별시 강서구 허준로 221-40,10,311331.9463185319,4159356.877814095
163,강서구,1123, 공암나루근린공원 관리사무소옆,서울특별시 강서구 강서로80길 117,15,310084.6694406116,4160334.3515898264
164,강서구,1124, 발산역 6번출구옆(다이소앞),서울특별시 강서구 공항대로 280,10,309062.08716815704,4158968.7071319968
165,강서구,1125, 명덕고교입구(영종빌딩),서울특별시 강서구 강서로 304,10,308897.5857463155,4158411.3833852545
166,강서구,1126, 우장산역 1번출구옆(우장산아이파크105동앞),서울특별시 강서구 강서로 지하 262,7,308886.64434753434,4157966.8773723906
167,강서구,1127, 화곡역(에이스정형외과앞) 버스정류장,서울특별시 강서구 화곡로 157,10,309041.6974344737,4157083.232127522
168,강서구,1128, 화곡역 6번출구,서울특별시 강서구 화곡로 지하 168,10,309191.0612913078,4157127.649157039
169,강서구,1129, 화곡역 1번 출구 앞,서울특별시 강서구 화곡로 지하 168,10,309192.19462057226,4157203.895575029
170,강서구,1130, 화곡본동시장 버스정류장,서울특별시 강서구 화곡로 196,7,309406.17656085396,4157271.3675139113
171,강서구,1131, 꿈돌이공원 앞,서울특별시 강서구 화곡로 232,8,309666.3253979883,4157675.4047258
172,강서구,1132, 등촌역 7번출구,서울특별시 강서구 공항대로 지하 529,10,311290.4176914688,4158156.241028899
173,강서구,1135, 강서구의회,서울특별시 강서구 등촌로 185,10,311176.4727195,4157650.6891406593
174,강서구,1136, 등촌2파출소,서울특별시 강서구 등촌로 167,10,311123.56529439136,4157458.272066686
175,강서구,1137, 등촌2동주민센터,서울특별시 강서구 등촌로 143,10,311236.24869842094,4157107.2148566917
176,강서구,1139, 용문사 버스정류장,서울특별시 강서구 등촌로 95,8,311229.50836429076,4156690.1519844667
177,강서구,1140, 목동사거리 버스정류장,서울특별시 강서구 등촌로 19,15,311231.95708664216,4155969.3500991557
178,강서구,1141, 곰달래 문화복지센터 1-1,서울특별시 강서구 강서로5길 50,10,309889.08035269263,4155740.296887911
179,강서구,1145, 곰달래 문화복지센터 1-2,서울특별시 강서구 강서로5길 50,10,309853.6385286121,4155725.4540131153
180,강서구,1146, 곰달래사거리,서울특별시 강서구 곰달래로 51,10,308988.91332943534,4155902.833234111
181,강서구,1148, 볏골공원,서울특별시 강서구 까치산로4길 22,10,309593.6773341043,4157124.8461130024
182,강서구,1149, 신방화역환승주차장,서울특별시 강서구 마곡서1로 111-12,13,307318.27282429946,4160043.3186571468
183,강서구,1150, 송정역 1번출구,서울특별시 강서구 공항대로3길 18,10,306614.7537186744,4159423.071291841
184,강서구,1153, 발산역 2번출구,서울특별시 강서구 공항대로 281,10,309047.70830271975,4159073.62163442
185,강서구,1155, 기쁜우리복지관,서울특별시 강서구 가양동 1458-15 ,10,309985.8261371618,4160201.1679454413
186,강서구,1158, 가양역 8번출구,서울특별시 강서구 양천로 지하 485,10,166021.44317933032,0.0
187,강서구,1159, 서서울모터리움앞,서울특별시 강서구 양천로53길 30,20,309816.14339038264,4159826.8028735374
188,강서구,1160, 양천향교역 7번출구앞,서울특별시 강서구 양천로 지하 341,20,309317.41876024567,4160041.0899360594
189,강서구,1161, 강서면허시험장앞,서울특별시 강서구 남부순환로 171,10,307395.6606089111,4158088.6031105393
190,강서구,1162, 공항초등학교건너편,서울특별시 강서구 마곡서1로 68,10,307500.5597340466,4159527.819241371
